GEOID,NAMELSAD,population,median_income,pct_black,pct_hispanic,pct_renter,rent_burden_pct,pct_nonwhite,tif_present,tif_district_name,oz_designated,holc_grade,holc_score,cip_project_count,cip_budget_total,cip_per_capita,tool_density,south_of_i30,redline_legacy,demo_vuln,public_invest_conc,dpi,risk_tier
48113008102,Census Tract 81.02,4042,188125,6.5,14.5,18.3,31.8,21.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.20041855584155013,0.0,19.514649454454254,Low
48113016527,Census Tract 165.27,5126,121684,26.4,56.8,8.9,13.7,83.19999999999999,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4571384806697295,0.0,28.499846823440535,Moderate
48113000801,Census Tract 8.01,3674,74670,28.3,36.0,69.1,25.1,64.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3968525795826302,0.0,26.38984028539205,Moderate
48113000902,Census Tract 9.02,2703,82773,15.1,33.7,77.7,23.9,48.800000000000004,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.31575014959387726,0.0,23.551255235785703,Low
48113014142,Census Tract 141.42,2336,84048,40.9,4.4,78.9,21.5,45.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2910497672372611,0.0,22.686741853304138,Low
48113012801,Census Tract 128.01,2447,80420,4.0,49.9,26.1,47.8,53.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.41295085522926367,0.0,26.953279933024227,Moderate
48113021200,Census Tract 212,4830,61017,4.0,83.7,32.8,11.5,87.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.47305667394724144,0.0,29.05698358815345,Moderate
48113007915,Census Tract 79.15,1944,73739,10.2,11.8,100.0,18.0,22.0,1,Vickery Meadow TIF,0,,,0.0,0.0,0.0,1,0,0.5,0.16405285877793185,0.4,34.241850057227616,Moderate
48113012502,Census Tract 125.02,3507,58068,3.4,71.0,33.3,17.4,74.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4242575583156029,0.0,27.349014541046103,Moderate
48113012501,Census Tract 125.01,3151,91189,2.2,83.6,6.7,32.8,85.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5274476257403236,0.0,30.960666900911328,Moderate
48113016635,Census Tract 166.35,3810,22881,91.6,3.3,100.0,51.4,94.89999999999999,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.6287681104585441,0.0,34.506883866049044,Moderate
48113016534,Census Tract 165.34,3832,58071,21.1,65.4,46.5,20.9,86.5,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.49525755741594024,0.0,29.834014509557903,Moderate
48113007702,Census Tract 77.02,3314,146267,2.9,2.1,19.7,34.1,5.0,0,,0,A,1.0,0.0,0.0,0.0,0,0,0.0,0.1273311085342841,0.0,4.456588798699943,Low
48113007830,Census Tract 78.30,2749,40859,38.3,46.1,100.0,12.6,84.4,1,Vickery Meadow TIF,0,,,0.0,0.0,0.0,1,0,0.5,0.45986271908031356,0.4,44.59519516781098,Moderate
48113013808,Census Tract 138.08,2389,102778,5.1,24.0,19.9,6.2,29.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.1641441503435991,0.0,18.245045262025968,Low
48113014704,Census Tract 147.04,5160,65878,2.3,73.6,52.7,29.2,75.89999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.46715521619389966,0.0,28.850432566786488,Moderate
48113007206,Census Tract 72.06,3236,43720,0.6,83.6,98.1,15.6,84.19999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.46786186110205574,0.0,28.87516513857195,Moderate
48113016420,Census Tract 164.20,4146,81024,18.1,60.7,19.8,43.9,78.80000000000001,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5257506740971882,0.0,30.90127359340159,Moderate
48113010001,Census Tract 100.01,2386,40299,49.3,28.0,90.1,40.3,77.3,1,Southwestern Medical TIF,0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.507462887017337,0.4,58.7612010456068,High
48113007831,Census Tract 78.31,2055,43424,50.0,28.7,100.0,23.7,78.7,1,Vickery Meadow TIF,0,,,0.0,0.0,0.0,1,0,0.5,0.46466194986876824,0.4,44.763168245406895,Moderate
48113016532,Census Tract 165.32,1983,67300,20.9,44.7,13.4,61.3,65.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5119547897538148,0.0,30.418417641383517,Moderate
48113013807,Census Tract 138.07,2759,117527,0.0,32.8,3.7,0.0,32.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.16403972730224178,0.0,18.24139045557846,Low
48113014157,Census Tract 141.57,2678,113698,16.4,17.9,93.9,4.0,34.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.1835408755716402,0.0,18.92393064500741,Low
48113014156,Census Tract 141.56,3868,178022,0.7,0.0,25.8,3.2,0.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.013121585605387186,0.0,12.959255496188552,Low
48113014141,Census Tract 141.41,2381,86996,23.9,11.7,86.8,9.1,35.599999999999994,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.20534888316878722,0.0,19.687210910907552,Low
48113014314,Census Tract 143.14,2743,96475,12.4,17.2,65.5,13.5,29.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.18854604053477647,0.0,19.099111418717175,Low
48113014318,Census Tract 143.18,2157,105755,0.5,39.8,28.7,5.6,40.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.21834325757838646,0.0,20.142014015243525,Low
48113014155,Census Tract 141.55,5988,105653,9.1,2.9,78.5,9.0,12.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.08704328816691576,0.0,15.54651508584205,Low
48113014158,Census Tract 141.58,2948,63867,46.4,24.0,100.0,12.6,70.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3898558192677467,0.0,26.14495367437113,Moderate
48113014409,Census Tract 144.09,3021,39464,24.0,61.6,77.3,22.5,85.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.49556313742343466,0.0,29.844709809820213,Moderate
48113014410,Census Tract 144.10,2841,51000,23.5,35.1,91.3,31.3,58.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.38695967792074987,0.0,26.04358872722624,Moderate
48113014316,Census Tract 143.16,4800,75924,0.0,54.7,22.4,16.8,54.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.32395220352365256,0.0,23.83832712332784,Low
48113015406,Census Tract 154.06,3395,70048,19.5,29.7,40.0,39.6,49.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.36485396566284944,0.0,25.26988879819973,Moderate
48113014140,Census Tract 141.40,2649,59688,36.3,13.1,76.8,11.5,49.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2815570724977848,0.0,22.354497537422468,Low
48113014154,Census Tract 141.54,3673,92697,26.7,32.9,25.0,25.2,59.599999999999994,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.37364717350991017,0.0,25.57765107284685,Moderate
48113014147,Census Tract 141.47,2405,57075,59.5,20.0,100.0,8.8,79.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4239578561039321,0.0,27.338524963637624,Moderate
48113014153,Census Tract 141.53,4581,66346,17.8,61.6,26.6,15.7,79.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.44415507584653,0.0,28.04542765462855,Moderate
48113015101,Census Tract 151.01,4193,64800,3.8,72.5,23.1,47.9,76.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.52525553947267,0.0,30.883943881543452,Moderate
48113015208,Census Tract 152.08,3839,51525,1.7,79.6,7.1,0.0,81.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.40655952047979027,0.0,26.72958321679266,Moderate
48113015002,Census Tract 150.02,2536,83155,0.8,58.0,34.0,12.1,58.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.33035003503683613,0.0,24.062251226289263,Low
48113014144,Census Tract 141.44,5784,95542,15.7,16.0,90.4,9.4,31.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.18674632032985314,0.0,19.03612121154486,Low
48113014313,Census Tract 143.13,3125,129470,22.7,16.9,66.5,14.0,39.599999999999994,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.24003614574532742,0.0,20.90126510108646,Low
48113014320,Census Tract 143.20,2779,96750,15.7,15.3,96.3,6.4,31.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.17424595806570237,0.0,18.598608532299583,Low
48113016634,Census Tract 166.34,4901,73287,14.8,80.4,37.4,44.1,95.2,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.6083529943271009,0.0,33.79235480144853,Moderate
48113007203,Census Tract 72.03,3347,43527,8.8,81.0,100.0,6.2,89.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4676619189803514,0.0,28.868167164312297,Moderate
48113019215,Census Tract 192.15,2699,121676,0.0,30.1,17.3,9.4,30.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.17873848306882995,0.0,18.755846907409047,Low
48113019214,Census Tract 192.14,5424,51026,10.7,61.2,69.0,25.1,71.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4348596701236738,0.0,27.720088454328582,Moderate
48113013729,Census Tract 137.29,7018,76974,3.1,66.3,51.1,14.4,69.39999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3902518886417334,0.0,26.15881610246067,Moderate
48113002001,Census Tract 20.01,2469,58884,26.2,42.3,91.3,20.7,68.5,1,TOD TIF (DART stations),0,,,0.0,0.0,0.0,1,1,0.5,0.4046573136073686,0.4,42.66300597625791,Moderate
48113010002,Census Tract 100.02,4960,-666666666,37.9,32.2,,,70.1,1,Riverfront TIF,0,,,0.0,0.0,0.0,1,1,0.5,0.5505,0.4,47.7675,Moderate
48113000705,Census Tract 7.05,2357,124250,3.0,9.8,67.5,26.2,12.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.1426377111582968,0.0,17.492319890540386,Low
48113016636,Census Tract 166.36,2543,76822,38.1,25.1,31.9,43.6,63.2,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.44685193422463976,0.0,28.13981769786239,Moderate
48113016528,Census Tract 165.28,4847,74523,63.1,28.8,30.7,25.5,91.9,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.536052623666099,0.0,31.261841828313464,Moderate
48113016526,Census Tract 165.26,4806,51305,62.7,25.9,57.0,38.1,88.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5573595864550495,0.0,32.00758552592673,Moderate
48113016419,Census Tract 164.19,4963,88542,29.8,47.2,21.3,5.5,77.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4015484195426473,0.0,26.554194683992655,Moderate
48113016204,Census Tract 162.04,5182,67212,3.0,82.1,25.8,56.1,85.1,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5938548161439187,0.0,33.28491856503715,Moderate
48113016536,Census Tract 165.36,2647,56387,10.3,76.7,22.9,7.5,87.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.45755806242656105,0.0,28.514532184929635,Moderate
48113000706,Census Tract 7.06,2249,130206,2.0,15.6,97.1,11.3,17.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.12193592502809651,0.0,16.76775737598338,Low
48113001901,Census Tract 19.01,3817,120022,2.8,13.5,82.2,18.5,16.3,1,"State-Thomas TIF, Uptown TIF",0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.13703897908282447,0.4,45.79636426789886,Moderate
48113001801,Census Tract 18.01,2568,83555,5.8,10.4,88.5,10.8,16.2,1,Uptown TIF,0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.11344991508181936,0.4,44.97074702786368,Moderate
48113000703,Census Tract 7.03,3075,116250,8.9,8.3,60.5,13.8,17.200000000000003,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.12744011025863297,0.0,16.960403859052153,Low
48113001802,Census Tract 18.02,3078,112782,3.5,10.4,100.0,0.6,13.9,1,"State-Thomas TIF, Uptown TIF",0,D,4.0,1.0,22000000.0,7147.498375568551,1,0,1.0,0.0713411502686287,0.51,47.896940259402,Moderate
48113000610,Census Tract 6.10,2326,47210,4.1,71.9,97.4,21.5,76.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.44456081449453416,0.0,28.059628507308698,Moderate
48113000407,Census Tract 4.07,2235,58934,7.7,68.6,78.4,9.1,76.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.40885729861299147,0.0,26.8100054514547,Moderate
48113000408,Census Tract 4.08,2408,71723,14.1,26.6,57.4,7.6,40.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.22635346335121656,0.0,20.42237121729258,Low
48113016533,Census Tract 165.33,3287,97705,32.2,41.3,53.6,18.6,73.5,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4233456716730998,0.0,27.31709850855849,Moderate
48113016535,Census Tract 165.35,3132,70022,30.7,35.2,42.9,20.7,65.9,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.39165397345992553,0.0,26.20788907109739,Moderate
48113003103,Census Tract 31.03,2460,76103,27.6,13.6,92.2,24.1,41.2,1,"Riverfront TIF, Farmers Market TIF",0,D,4.0,0.0,0.0,0.0,1,1,1.0,0.2783521498437825,0.4,50.742325244532395,High
48113010809,Census Tract 108.09,5323,41053,24.2,64.8,47.5,21.7,89.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5101626609021304,0.0,30.35569313157456,Moderate
48113006701,Census Tract 67.01,4622,54505,0.2,96.6,40.8,24.3,96.8,1,Davis Garden TIF,0,,,0.0,0.0,0.0,1,1,0.5,0.556958626814915,0.4,47.993551938522025,Moderate
48113014149,Census Tract 141.49,3715,99763,9.0,7.1,94.6,17.2,16.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.13214505450453826,0.0,17.125076907658837,Low
48113007916,Census Tract 79.16,1366,96976,16.8,14.1,100.0,16.2,30.9,1,Vickery Meadow TIF,0,,,0.0,0.0,0.0,1,0,0.5,0.20314589029111788,0.4,35.610106160189126,Moderate
48113013631,Census Tract 136.31,1958,53887,27.1,56.7,100.0,30.5,83.80000000000001,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5105588121454161,0.0,30.36955842508956,Moderate
48113013107,Census Tract 131.07,4435,50823,27.5,32.6,90.8,25.0,60.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.37555973100084483,0.0,25.64459058502957,Moderate
48113019049,Census Tract 190.49,4294,59451,13.3,48.7,43.9,7.7,62.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.33315714357113224,0.0,24.160500024989627,Low
48113980200,Census Tract 9802,1400,6311,3.1,11.7,100.0,44.1,14.799999999999999,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.20637307959511528,0.0,19.723057785829035,Low
48113018150,Census Tract 181.50,3980,104500,19.6,28.4,17.3,23.8,48.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3114436339372517,0.0,23.40052718780381,Low
48113016708,Census Tract 167.08,5558,117539,89.8,9.9,2.3,0.0,99.7,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4985397237035913,0.0,29.948890329625694,Moderate
48113020800,Census Tract 208,7507,35577,50.6,40.1,52.3,43.8,90.7,1,"Grand Park South TIF, MLK Jr. TIF",0,D,4.0,0.0,0.0,0.0,1,1,1.0,0.5849643030863104,0.4,61.47375060802087,High
48113000802,Census Tract 8.02,3228,79415,12.7,40.0,90.9,14.1,52.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.30585115661624335,0.0,23.204790481568516,Low
48113001602,Census Tract 16.02,2896,130070,26.9,16.1,57.2,10.9,43.0,0,,0,D,4.0,0.0,0.0,0.0,0,0,1.0,0.24773596581280222,0.0,33.670758803448074,Moderate
48113020401,Census Tract 204.01,2675,70932,26.7,20.0,93.1,18.7,46.7,1,"Farmers Market TIF, City Center TIF",0,D,4.0,1.0,11000000.0,4112.14953271028,1,0,1.0,0.2896537005622623,0.455,53.33787951967919,High
48113015207,Census Tract 152.07,3003,67738,11.3,51.2,20.8,32.5,62.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.41005465840307154,0.0,26.8519130441075,Moderate
48113015102,Census Tract 151.02,2841,54536,1.2,83.2,57.0,24.8,84.4,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.49645861751840137,0.0,29.87605161314405,Moderate
48113015001,Census Tract 150.01,5062,74273,7.4,78.5,58.1,11.5,85.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4640526986379845,0.0,28.741844452329456,Moderate
48113014143,Census Tract 141.43,4205,122011,3.2,14.1,55.2,24.8,17.3,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.16093838260650337,0.0,18.132843391227617,Low
48113010906,Census Tract 109.06,3479,58680,52.3,46.4,55.7,23.1,98.69999999999999,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5628573747844271,0.0,32.20000811745495,Moderate
48113002002,Census Tract 20.02,2915,46291,4.8,83.8,73.0,5.2,88.6,1,TOD TIF (DART stations),0,,,0.0,0.0,0.0,1,1,0.5,0.4586610900911852,0.4,44.55313815319148,Moderate
48113000607,Census Tract 6.07,1772,115972,2.3,14.8,51.0,14.0,17.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.12754019362736965,0.0,16.963906776957938,Low
48113016203,Census Tract 162.03,2314,46823,22.6,65.2,97.4,46.8,87.80000000000001,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5794609305510129,0.0,32.781132569285454,Moderate
48113016421,Census Tract 164.21,3931,60852,10.5,49.1,41.9,33.2,59.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.3976567234286859,0.0,26.417985320004007,Moderate
48113016414,Census Tract 164.14,1941,75884,31.1,11.5,82.3,16.8,42.6,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.26345221551915415,0.0,21.720827543170394,Low
48113000501,Census Tract 5.01,2036,83842,12.0,20.8,92.5,4.8,32.8,1,Uptown TIF,0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.17844982901409479,0.4,47.245744015493315,Moderate
48113000503,Census Tract 5.03,2147,77750,14.3,12.7,90.2,10.5,27.0,1,Uptown TIF,0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.1665516559290008,0.4,46.829307957515034,Moderate
48113000502,Census Tract 5.02,2233,119261,3.6,15.9,66.0,12.0,19.5,1,"State-Thomas TIF, Uptown TIF",0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.13353920729724394,0.4,45.673872255403545,Moderate
48113010905,Census Tract 109.05,3212,38353,93.2,1.2,100.0,15.4,94.4,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5182634705984939,0.0,30.639221470947287,Moderate
48113000409,Census Tract 4.09,4139,69398,14.3,25.1,94.7,18.8,39.400000000000006,1,Southwestern Medical TIF,0,A,1.0,0.0,0.0,0.0,1,0,0.0,0.2534541605897518,0.4,24.870895620641313,Low
48113001902,Census Tract 19.02,5323,103958,10.7,13.2,95.1,17.3,23.9,1,"State-Thomas TIF, Uptown TIF",0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.17144379647629948,0.4,47.00053287667048,Moderate
48113000704,Census Tract 7.04,3332,134531,5.3,10.6,98.8,6.4,15.899999999999999,1,Uptown TIF,0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.09873462801447724,0.4,44.455711980506706,Moderate
48113001705,Census Tract 17.05,2923,119342,7.8,13.9,81.5,12.7,21.7,1,"State-Thomas TIF, Uptown TIF",0,D,4.0,0.0,0.0,0.0,1,0,1.0,0.14663918300635304,0.4,46.13237140522236,Moderate
48113000609,Census Tract 6.09,1628,91250,12.8,19.0,57.4,24.7,31.8,1,Mall Area Redevelopment TIF,0,A,1.0,0.0,0.0,0.0,1,0,0.0,0.2331476074471835,0.4,24.160166260651426,Low
48113000611,Census Tract 6.11,2257,71020,9.9,28.8,77.2,17.4,38.7,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2457536741721586,0.0,21.10137859602555,Low
48113003102,Census Tract 31.02,1723,104844,8.1,25.8,54.6,31.1,33.9,1,"Riverfront TIF, City Center TIF",0,D,4.0,0.0,0.0,0.0,1,1,1.0,0.26284353077593725,0.4,50.1995235771578,High
48113010808,Census Tract 108.08,3267,47393,15.3,76.7,61.7,27.1,92.0,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.541360759615114,0.0,31.447626586528987,Moderate
48113006702,Census Tract 67.02,2445,46667,0.5,86.8,47.9,14.5,87.3,1,Davis Garden TIF,0,,,0.0,0.0,0.0,1,1,0.5,0.4800609773334694,0.4,45.30213420667143,Moderate
48113010806,Census Tract 108.06,3684,119342,23.7,42.7,5.7,45.9,66.4,0,,0,D,4.0,0.0,0.0,0.0,0,1,1.0,0.46973918300635303,0.0,41.44087140522236,Moderate
48113011004,Census Tract 110.04,2503,57949,63.7,32.3,60.7,16.9,96.0,0,,0,D,4.0,0.0,0.0,0.0,0,1,1.0,0.5307575940022203,0.0,43.57651579007771,Moderate
48113011003,Census Tract 110.03,4022,59677,51.5,32.2,7.8,19.7,83.7,0,,0,D,4.0,0.0,0.0,0.0,0,1,1.0,0.47765707579654776,0.0,41.71799765287917,Moderate
48113013628,Census Tract 136.28,6562,81794,18.4,26.5,91.9,17.8,44.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.27795044318378087,0.0,22.22826551143233,Low
48113013629,Census Tract 136.29,3166,59201,15.0,54.5,53.5,37.1,69.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.45885721854301775,0.0,28.56000264900562,Moderate
48113014145,Census Tract 141.45,1230,57400,45.8,14.0,88.3,15.8,59.8,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.34645775864048095,0.0,24.626021552416834,Low
48113016711,Census Tract 167.11,2193,58648,60.8,33.1,25.8,3.2,93.9,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4791573843808285,0.0,29.270508453328997,Moderate
48113011201,Census Tract 112.01,4319,62705,46.3,41.4,34.2,48.7,87.69999999999999,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5846561677370705,0.0,32.96296587079747,Moderate
48113016707,Census Tract 167.07,4777,57947,86.7,8.6,37.5,19.3,95.3,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5344575946019955,0.0,31.206015811069843,Moderate
48113007829,Census Tract 78.29,2892,54302,66.6,20.0,57.8,30.0,86.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5230586876920862,0.0,30.807054069223017,Moderate
48113019044,Census Tract 190.44,3680,65125,6.7,53.8,36.4,41.9,60.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4282554420092188,0.0,27.488940470322653,Moderate
48113019046,Census Tract 190.46,3055,70580,5.4,61.8,15.0,31.3,67.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.4299538061226771,0.0,27.548383214293697,Moderate
48113012212,Census Tract 122.12,4748,71895,7.4,71.8,38.7,31.3,79.2,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.48995341177055934,0.0,29.648369411969576,Moderate
48113016706,Census Tract 167.06,2234,43917,57.8,27.6,31.6,8.5,85.4,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.4525618020242101,0.0,28.339663070847354,Moderate
48113019048,Census Tract 190.48,3596,95343,14.6,47.3,28.0,28.5,61.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.39504638000747405,0.0,26.326623300261588,Moderate
48113017816,Census Tract 178.16,5859,71806,4.8,82.8,48.5,24.3,87.6,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.5109534384605505,0.0,30.383370346119264,Moderate
48113007832,Census Tract 78.32,2360,47500,23.3,28.9,91.8,4.3,52.2,1,Vickery Meadow TIF,0,,,0.0,0.0,0.0,1,0,0.5,0.273960727527147,0.4,38.08862546345015,Moderate
48113018152,Census Tract 181.52,5436,80912,13.5,39.5,35.9,10.5,53.0,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.2965507076845929,0.0,22.87927476896075,Low
48113000901,Census Tract 9.01,2285,114699,2.1,12.4,73.9,3.9,14.5,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.08424057538421063,0.0,15.448420138447371,Low
48113000608,Census Tract 6.08,2572,119044,3.2,24.7,39.6,28.0,27.9,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.22353927237284052,0.0,20.32387453304942,Low
48113012213,Census Tract 122.13,2054,87417,1.1,29.0,9.0,55.2,30.1,0,,0,,,0.0,0.0,0.0,0,0,0.5,0.3161487569161321,0.0,23.565206492064622,Low
48113010807,Census Tract 108.07,4975,53683,27.2,65.6,54.0,22.0,92.8,0,,0,,,0.0,0.0,0.0,0,1,0.5,0.5300588733224747,0.0,31.05206056628661,Moderate
