GEOID,NAMELSAD,ALAND,lihtc_projects,lihtc_units_total,lihtc_units_li,lihtc_latest_pis,hud_202prac_units,hud_811prac_units,hud_hcv_units,hud_modrehab_units,hud_pbs8_units,hud_pubhsg_units,hud_all_units,hca_count,org_count,org_names,nez_overlap_frac,nez_present,institutional_parcel_count,small_investor_count,total_sfr_parcels,institutional_pct,top_owner_1,top_owner_2,top_owner_3
48113017817,Census Tract 178.17,1327733,0.0,0.0,0.0,,0,0,1,0,0,0,1,0.0,0.0,,0.0,False,0,2,24,0.0,,,
48113018158,Census Tract 181.58,21339650,1.0,96.0,96.0,2014.0,0,0,62,0,0,0,62,0.0,0.0,,0.0,False,27,138,1084,2.491,TRICON SFR 2020 2,CERBERUS SFR HOLDINGS LP,OLYMPUS BORROWER LLC
48113017313,Census Tract 173.13,14604526,0.0,0.0,0.0,,0,0,145,0,0,0,145,0.0,0.0,,0.0,False,32,181,1053,3.039,PROGRESS RESIDENTIAL,SFR JV2 20242 BORROWER LLC,BAF ASSETS LLC
48113018154,Census Tract 181.54,3707299,0.0,0.0,0.0,,0,0,15,0,0,0,15,0.0,0.0,,0.0,False,15,106,1728,0.868,SAVOR PROPERTIES LLC,AMH 2015 1 BORROWER LLC,AMERICAN RESIDENTIAL LEASING CO LLC
48113018157,Census Tract 181.57,4267514,0.0,0.0,0.0,,0,0,42,0,0,0,42,0.0,0.0,,0.0,False,11,97,1428,0.77,PROGRESS RESIDENTIAL,AMH 2014 2 BORROWER LLC,AMH 2014 3 BORROWER LLC
48113018300,Census Tract 183,3834449,0.0,0.0,0.0,,0,0,7,0,0,0,7,0.0,0.0,,0.0,False,16,317,2016,0.794,GA INVESTMENTS LLC,NORPEG PROPERTIES LLC,MNSF T2 SPE LLC
48113018401,Census Tract 184.01,2477790,0.0,0.0,0.0,,0,0,13,0,0,0,13,0.0,0.0,,0.0,False,10,124,1061,0.943,STAR BORROWER SFR4 LP,CERBERUS SFR HOLDINGS LP,BT SFRL I LLC
48113018402,Census Tract 184.02,2466925,0.0,0.0,0.0,,0,0,7,0,0,0,7,0.0,0.0,,0.0,False,17,136,1268,1.341,CSMA FT LLC,GLENDORA PROPERTIES LLC,EDOM INVESTMENTS LLC
48113018403,Census Tract 184.03,836038,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,0,0,0.0,,,
48113018600,Census Tract 186,2550587,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,9,195,1368,0.658,SEASONED STRUCTURES LLC,HOMENOW LLC,COMMON GROUND CAPITAL LLC
48113018700,Census Tract 187,2673759,0.0,0.0,0.0,,0,0,35,0,0,0,35,0.0,0.0,,0.0,False,25,288,1514,1.651,GR SFR FUND LTD,NORPEG PROPERTIES LLC,HOMENOW LLC
48113018143,Census Tract 181.43,14300636,0.0,0.0,0.0,,0,0,58,0,0,0,58,0.0,0.0,,0.0,False,26,136,2172,1.197,MERRITT TOWNHOMES LLC,STAR 2022 SFR3 BORROWER LP,HON III LLC
48113019101,Census Tract 191.01,1368187,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,21,189,0.0,,,
48113016416,Census Tract 164.16,8428750,0.0,0.0,0.0,,0,0,24,0,0,0,24,0.0,0.0,,0.0,False,43,62,1104,3.895,GTVML LLC,AMERICAN RESIDENTIAL LEASING COMPANY LLC,AMERICAN HOMES 4 RENT PROPERTIES EIGHT LLC
48113016525,Census Tract 165.25,12218189,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,0,72,1019,0.0,,,
48113017818,Census Tract 178.18,1489427,0.0,0.0,0.0,,0,0,46,0,0,0,46,0.0,0.0,,0.0,False,28,57,624,4.487,ALNA IV LLC,TRICON SFR 2023 2 BORROWER LLC,CERBERUS SFR HOLDINGS LP
48113017705,Census Tract 177.05,1219624,1.0,352.0,299.0,2006.0,0,0,51,0,88,0,139,0.0,0.0,,0.0,False,28,58,366,7.65,SHELISA REAL ESTATE HOLDINGS LLC,JABESCH LLC,RSTK DALLAS OWNER 1 LP
48113016710,Census Tract 167.10,2818712,0.0,0.0,0.0,,0,0,34,0,0,0,34,0.0,0.0,,0.0,False,49,191,1583,3.095,FKH SFR C1 LP,RYAN TIMOTHY I LIVING TRUST,RESICAP TEXAS OWNER LLC
48113008401,Census Tract 84.01,2035917,0.0,0.0,0.0,,0,0,0,0,0,2,2,0.0,0.0,,0.0,False,26,296,1366,1.903,ASPEN ACQUISITIONS INC,MIDARY INVESTMENTS LLC,KHAKI INVESTMENTS LLC
48113018148,Census Tract 181.48,2309042,0.0,0.0,0.0,,0,0,24,0,0,0,24,0.0,0.0,,0.0,False,11,101,1003,1.097,TRICON SFR 2020 2,STICKWIN ESTATES LLC,FYR SFR BORROWER LLC
48113018156,Census Tract 181.56,2758051,0.0,0.0,0.0,,0,0,90,0,0,0,90,0.0,0.0,,0.0,False,41,132,1552,2.642,CSMA FT LLC,PROGRESS RESIDENTIAL,ARP 2014-1 BORROWER LLC
48113016629,Census Tract 166.29,1867617,0.0,0.0,0.0,,0,0,49,0,0,0,49,0.0,0.0,,0.0,False,42,72,784,5.357,PROGRESS RESIDENTIAL,BISMUTH PROPCO SERIES LLC,CERBERUS SFR HOLDINGS LP
48113018153,Census Tract 181.53,3262686,0.0,0.0,0.0,,0,0,20,0,0,0,20,0.0,0.0,,0.0,False,19,117,1818,1.045,BAF ASSETS 5 LLC,HUYNH REVOCABLE LIVING TRUST,ARP 2014-1 BORROWER LLC
48113011202,Census Tract 112.02,3880488,0.0,0.0,0.0,,0,0,13,0,0,0,13,0.0,0.0,,0.0,False,12,144,906,1.325,REVEST PROPERTIES,CERBERUS SFR HOLDINGS LP,FKH SFR PROPCO I LP
48113009001,Census Tract 90.01,2604843,2.0,477.0,476.0,2005.0,0,0,117,0,0,0,117,0.0,0.0,,0.0,False,5,162,840,0.595,RESIDENTIAL HOME OWNER 1 LLC,KRL MANAGEMENT LLC,KAMY REAL PPTY TRUST
48113016630,Census Tract 166.30,4671967,0.0,0.0,0.0,,0,0,34,0,0,0,34,0.0,0.0,,0.0,False,69,128,1589,4.342,PROGRESS RESIDENTIAL,SFR JV 1 2020 1 BORROWER LLC,AMH 2014 2 BORROWER LLC
48113007834,Census Tract 78.34,492254,0.0,0.0,0.0,,0,0,26,0,0,226,252,0.0,0.0,,0.0,False,0,0,0,0.0,,,
48113007835,Census Tract 78.35,569039,0.0,0.0,0.0,,0,0,32,0,0,0,32,0.0,0.0,,0.0,False,0,19,271,0.0,,,
48113017819,Census Tract 178.19,797950,0.0,0.0,0.0,,0,0,18,0,0,0,18,0.0,0.0,,0.0,False,0,0,0,0.0,,,
48113018159,Census Tract 181.59,25125010,0.0,0.0,0.0,,0,0,1,0,0,0,1,0.0,0.0,,0.0,False,5,131,2066,0.242,WINDSOR HOMES CUMBERLAND LLC,BEAZER HOMES TEXAS LP,OPENDOOR PROPERTY TRUST I
48113009203,Census Tract 92.03,1447669,0.0,0.0,0.0,,0,0,4,0,0,0,4,0.0,0.0,,0.0,False,11,217,910,1.209,RS RENTAL II LLC,EASTER A & M REVOCABLE TRUST,BRIASHE MANAGEMENT LLC
48113009002,Census Tract 90.02,1697201,0.0,0.0,0.0,,0,0,10,0,118,0,128,0.0,0.0,,0.0,False,13,164,916,1.419,TRUE DFW HOMES-1 LLC,2310 ROCK STREET LLC,PAGAYA SMARTRESI F1 FUND
48113019102,Census Tract 191.02,3011501,0.0,0.0,0.0,,0,0,50,0,0,0,50,0.0,0.0,,0.0,False,6,218,1510,0.397,RENTAL CHOICE NEXUS LLC,HPA TEXAS SUB 2017 1 LLC,AJ ESTATES LLC
48113007833,Census Tract 78.33,367560,0.0,0.0,0.0,,0,0,12,0,0,0,12,0.0,0.0,,1.0,True,0,1,1,0.0,,,
48113017312,Census Tract 173.12,1871489,0.0,0.0,0.0,,0,0,10,0,0,0,10,0.0,0.0,,0.0,False,45,159,1301,3.459,TRICON SFR 2020 2,RS RENTAL II LLC,RESICAP TEXAS OWNER LLC
48113012102,Census Tract 121.02,2075292,0.0,0.0,0.0,,0,0,22,0,0,2,24,0.0,0.0,,0.0,False,32,161,904,3.54,RESICAP TEXAS OWNER II LLC,RESICAP TEXAS OWNER LLC,RESIDENTIAL HOME OWNER 1 LLC
48113016805,Census Tract 168.05,2261097,0.0,0.0,0.0,,0,0,18,0,0,0,18,0.0,0.0,,0.0,False,63,66,706,8.924,PROGRESS RESIDENTIAL,TRICON SFR 20243 BORROWER LLC,FYR SFR BORROWER LLC
48113016529,Census Tract 165.29,3477896,0.0,0.0,0.0,,0,0,35,0,0,0,35,0.0,0.0,,0.0,False,45,115,1051,4.282,PROGRESS RESIDENTIAL,PROLAND PROPERTIES LLC,H&N FAMILY TRUST
48113011604,Census Tract 116.04,5048643,1.0,55.0,55.0,2010.0,0,0,7,0,0,0,7,0.0,0.0,,0.0,False,74,203,1080,6.852,GS 360 HOUSING LLC,PLEASANT PROPERTIES LLC,SFR JV2 20242 BORROWER LLC
48113018145,Census Tract 181.45,3683100,0.0,0.0,0.0,,0,0,19,0,0,0,19,0.0,0.0,,0.0,False,9,117,1522,0.591,AMH 2014 3 BORROWER LLC,FKH SFR PROPCO A LP,FKH SFR PROPCO D LP
48113018149,Census Tract 181.49,1792342,0.0,0.0,0.0,,0,0,54,0,0,0,54,0.0,0.0,,0.0,False,29,102,1222,2.373,20191 IH BORROWER LP,SRP SUB LLC,AMH 2014 1 BORROWER LLC
48113017010,Census Tract 170.10,4711938,0.0,0.0,0.0,,0,0,14,0,0,0,14,0.0,0.0,,0.0,False,89,127,1110,8.018,BT PEGASUS LLC,FKH SFR C1 LP,RESIDENTIAL HOME OWNER 1 LLC
48113017309,Census Tract 173.09,1527313,0.0,0.0,0.0,,0,0,205,0,0,0,205,0.0,0.0,,0.0,False,83,172,1028,8.074,PROGRESS RESIDENTIAL,AMH 2014 2 BORROWER LLC,SWH 2017 1 BORROWER LP
48113018801,Census Tract 188.01,3409121,0.0,0.0,0.0,,0,0,13,0,0,0,13,0.0,0.0,,0.0,False,21,246,1467,1.431,VICTORY HOUSING VESTERS LLC,GARLAND JCC LLC,RESICAP TEXAS OWNER LLC
48113018802,Census Tract 188.02,1724648,1.0,204.0,204.0,2006.0,0,0,145,0,0,0,145,0.0,0.0,,0.0,False,7,48,212,3.302,EDOM INVESTMENTS LLC,GR SFR FUND I TX LLC,RESCOM INVESTMENT GROUP LLC
48113018900,Census Tract 189,3547078,0.0,0.0,0.0,,39,0,24,0,0,0,63,0.0,0.0,,0.0,False,13,188,1426,0.912,GR SFR FUND I TX LLC,CERBERUS SFR HOLDINGS LP,STAR BORROWER SFR4 LP
48113019013,Census Tract 190.13,1376142,1.0,183.0,183.0,2001.0,0,0,83,0,98,0,181,0.0,0.0,,0.0,False,0,0,0,0.0,,,
48113019016,Census Tract 190.16,1139087,0.0,0.0,0.0,,0,0,10,0,0,0,10,0.0,0.0,,0.0,False,1,32,404,0.248,OPENDOOR PROPERTY TRUST I,,
48113019020,Census Tract 190.20,2469707,0.0,0.0,0.0,,0,0,27,0,0,0,27,0.0,0.0,,0.0,False,3,113,1260,0.238,BAF ASSETS 6 LLC,510 SFR TX OPERATIONS I LLC,SWH 2017 1 BORROWER LP
48113019023,Census Tract 190.23,2742350,0.0,0.0,0.0,,0,0,17,0,0,0,17,0.0,0.0,,0.0,False,1,77,1420,0.07,BT SFRL I LLC,,
48113019024,Census Tract 190.24,2520606,0.0,0.0,0.0,,0,0,50,0,0,0,50,0.0,0.0,,0.0,False,10,93,1268,0.789,BT SFRL I LLC,TCHARYKOW INVESTMENTS LLC,GLENDORA PROPERTIES LLC
48113019025,Census Tract 190.25,2001966,0.0,0.0,0.0,,0,0,19,0,0,0,19,0.0,0.0,,0.0,False,19,140,1708,1.112,SWH 2017 1 BORROWER LP,BAF ASSETS 2 LLC,GLENDORA PROPERTIES LLC
48113019026,Census Tract 190.26,2727453,1.0,122.0,92.0,2022.0,0,0,9,0,0,0,9,0.0,0.0,,0.0,False,10,136,1645,0.608,BISMUTH PROPCO SERIES LLC,GARLAND MAIN STREET JV LLC,RESICAP TEXAS OWNER II LLC
48113019027,Census Tract 190.27,5156627,0.0,0.0,0.0,,0,0,29,0,0,0,29,0.0,0.0,,0.0,False,5,118,951,0.526,HUYNH REVOCABLE LIVING TRUST,BAF ASSETS LLC,AMERICAN RESIDENTIAL LEASING CO LLC
48113019028,Census Tract 190.28,1466991,0.0,0.0,0.0,,0,0,27,0,0,0,27,0.0,0.0,,0.0,False,12,129,1068,1.124,LURIMO CAPITAL LLC,MITCHELL SFR LLC,MNSF T2 SPE LLC
48113021100,Census Tract 211,11000161,0.0,0.0,0.0,,0,0,73,0,0,0,73,0.0,0.0,,0.0,False,8,221,1037,0.771,NEW DIMENSION HOMES LLC,FONSECA HOLDINGS LLC,FKH SFR PROPCO I LP
48113016632,Census Tract 166.32,2566486,0.0,0.0,0.0,,0,0,21,0,0,0,21,0.0,0.0,,0.0,False,74,99,1124,6.584,HOME SFR BORROWER LLC,CERBERUS SFR HOLDINGS LP,RH PARTNERS OWNERCO 2 LLC
48113016628,Census Tract 166.28,2628166,0.0,0.0,0.0,,0,0,43,0,0,0,43,0.0,0.0,,0.0,False,68,120,1195,5.69,PROGRESS RESIDENTIAL,KIBBY ROAD LLC,2018 1 IH BORROWER LP
48113011901,Census Tract 119.01,2087006,0.0,0.0,0.0,,0,0,21,0,0,1,22,0.0,0.0,,0.0,False,41,229,1309,3.132,FYR SFR BORROWER LLC,TRUE DFW HOMES-1 LLC,RESICAP TEXAS OWNER LLC
48113011902,Census Tract 119.02,2597923,0.0,0.0,0.0,,0,0,17,0,0,3,20,0.0,0.0,,0.0,False,28,281,1404,1.994,RESICAP TEXAS OWNER LLC,RENTAL TRANSITION LLC,BLUESTONE FINANCE LLC
48113009204,Census Tract 92.04,1595424,0.0,0.0,0.0,,0,0,6,0,0,11,17,0.0,0.0,,0.0,False,14,134,865,1.618,GLENDORA PROPERTIES LLC,RESICAP TEXAS OWNER LLC,PC LO 2222 LLC
48113011802,Census Tract 118.02,2422254,0.0,0.0,0.0,,0,0,11,0,0,0,11,0.0,0.0,,0.0,False,18,186,990,1.818,KRL MANAGEMENT LLC,CURRAN PRICE LLC,RENTAL TRANSITION LLC
48113017307,Census Tract 173.07,2949874,0.0,0.0,0.0,,0,0,164,0,0,0,164,0.0,0.0,,0.0,False,57,172,1359,4.194,HON III LLC,SRP SUB LLC,PROGRESS RESIDENTIAL
48113016627,Census Tract 166.27,2628337,0.0,0.0,0.0,,0,0,8,0,0,0,8,0.0,0.0,,0.0,False,21,64,619,3.393,CERBERUS SFR HOLDINGS LP,FYR SFR BORROWER LLC,BRENNAN FAMILY TRUST
48113011801,Census Tract 118.01,2615291,1.0,144.0,144.0,2005.0,0,0,131,0,99,5,235,0.0,0.0,,0.0,False,36,222,1213,2.968,FKH SFR C1 LP,WEST FORK PROPERTIES LLC,RESICAP TEXAS OWNER II LLC
48113001601,Census Tract 16.01,639913,3.0,507.0,320.0,2003.0,0,0,341,0,0,332,673,0.0,0.0,,0.0,False,1,10,43,2.326,ENKLICK PROPERTIES LLC,,
48113007828,Census Tract 78.28,1117489,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.5602102615703132,True,0,0,0,0.0,,,
48113013013,Census Tract 130.13,2765662,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,3,41,1308,0.229,VM MASTER ISSUER LLC,OPENDOOR PROPERTY TRUST I,WH1 LLC
48113002703,Census Tract 27.03,2989504,1.0,76.0,60.0,2006.0,0,0,43,0,0,248,291,0.0,2.0,Frazier Revitalization Inc; Fair Park First,0.026036572093734,True,76,324,1408,5.398,RCGA LLC,GOOD URBAN DEVELOPMENT LLC,MUENNINK 35 HOLMES LLC
48113020900,Census Tract 209,5331818,1.0,30.0,30.0,2002.0,0,0,39,0,0,0,39,0.0,0.0,,0.3499967314111357,True,11,136,559,1.968,RCGA LLC,DESOTO REAL ESTATE RESOURCE LLC,A BETTER PLACE LLC
48113018147,Census Tract 181.47,2821179,0.0,0.0,0.0,,0,0,6,0,0,0,6,0.0,0.0,,0.0,False,27,109,1338,2.018,AMH 2014 1 BORROWER LLC,AMERICAN RESIDENTIAL LEASING COMPANY LLC,HPA TEXAS SUB 2017 1 LLC
48113021000,Census Tract 210,4383139,2.0,210.0,190.0,2010.0,0,0,65,0,0,0,65,0.0,0.0,,0.2018269999599362,True,25,392,1794,1.394,NEW DIMENSION HOMES LLC,FONSECA HOLDINGS LLC,CASH HOUSE BUYERS USA LLC
48113017308,Census Tract 173.08,2965961,0.0,0.0,0.0,,0,0,134,0,0,0,134,0.0,0.0,,0.0,False,43,158,1315,3.27,HON III LLC,PROGRESS RESIDENTIAL,CERBERUS SFR HOLDINGS LP
48113017203,Census Tract 172.03,3345284,0.0,0.0,0.0,,0,0,14,0,0,0,14,0.0,0.0,,0.0,False,29,95,633,4.581,C & L REAL ESTATE SERVICES LLC,GLENDORA PROPERTIES LLC,RESIDENTIAL HOME OWNER 1 LLC
48113017311,Census Tract 173.11,1599711,0.0,0.0,0.0,,0,0,27,0,0,0,27,0.0,0.0,,0.0,False,70,158,1257,5.569,TRICON SFR 2020 2,PAGAYA SMARTRESI F1 FUND,RESICAP TEXAS OWNER LLC
48113017314,Census Tract 173.14,15763338,1.0,220.0,220.0,2020.0,0,0,294,0,0,0,294,0.0,0.0,,0.0,False,116,369,3138,3.697,HON III LLC,CASTLEROCK COMMUNITIES LLC,BLOOMFIELD HOMES LP
48113017006,Census Tract 170.06,64872841,0.0,0.0,0.0,,0,0,1,0,30,0,31,0.0,0.0,,0.0,False,9,149,950,0.947,KAMY REAL PPTY TRUST,PROGRESS RESIDENTIAL,HP TEXAS I LLC
48113012101,Census Tract 121.01,834156,2.0,322.0,304.0,2006.0,0,0,183,0,0,0,183,0.0,0.0,,0.0,False,60,55,441,13.605,CAMILLO PROPERTIES LTD,ILE HOLDINGS LLC,CERBERUS SFR HOLDINGS LP
48113017820,Census Tract 178.20,1645815,0.0,0.0,0.0,,0,0,16,0,0,0,16,0.0,0.0,,0.0,False,75,153,1034,7.253,CZ GS RENTAL 1 LLC,CZ GA I LLC,DPI RENTALS LLC
48113016806,Census Tract 168.06,3565590,0.0,0.0,0.0,,0,0,39,0,0,0,39,0.0,0.0,,0.0,False,361,180,1944,18.57,CP ML 2024 TRM SFR LLC,FKH SFR C1 LP,CAMILLO HOUSES CV 4 LLC
48113016631,Census Tract 166.31,5139731,0.0,0.0,0.0,,0,0,9,0,0,0,9,0.0,0.0,,0.0,False,44,113,1704,2.582,PROLAND PROPERTIES LLC,AMH 2014 2 BORROWER LLC,RH PARTNERS OWNERCO 2 LLC
48113020402,Census Tract 204.02,5306753,1.0,164.0,164.0,2014.0,0,0,30,0,0,0,30,0.0,0.0,,0.0,False,0,36,355,0.0,,,
48113017204,Census Tract 172.04,2888347,1.0,160.0,128.0,2006.0,0,0,169,0,0,0,169,0.0,0.0,,0.0,False,39,185,1000,3.9,ALEXIA BELLE PROPERTIES LLC,CF KL ASSETS 2019I LLC,RESICAP TEXAS OWNER III LLC
48113017315,Census Tract 173.15,3858888,0.0,0.0,0.0,,0,0,112,0,0,0,112,0.0,0.0,,0.0,False,79,273,1939,4.074,SIGMOND LEGACY LLC,FKH SFR C1 LP,AMH 2014 1 BORROWER LLC
48113017310,Census Tract 173.10,2820234,0.0,0.0,0.0,,0,0,137,0,0,0,137,0.0,0.0,,0.0,False,65,156,1128,5.762,HON III LLC,PROGRESS RESIDENTIAL,INVITATION HOMES 7 LP
48113017008,Census Tract 170.08,17911931,1.0,100.0,78.0,2006.0,0,0,32,0,0,0,32,0.0,0.0,,0.0,False,86,263,2526,3.405,SFR JV2 20231 BORROWER LLC,PROGRESS RESIDENTIAL,AMH 2014 2 BORROWER LLC
48113018155,Census Tract 181.55,12569116,0.0,0.0,0.0,,0,0,7,0,0,0,7,0.0,0.0,,0.0,False,6,125,1924,0.312,OPENDOOR PROPERTY TRUST I,RS RENTAL I LLC,SFR JV1 20191 BORROWER LLC
48113017815,Census Tract 178.15,2443698,1.0,209.0,213.0,2014.0,0,0,62,0,0,0,62,0.0,0.0,,0.0,False,20,87,775,2.581,ONM SFR HOLDINGS I LLC,ALNA I LLC,FYR SFR BORROWER LLC
48113016709,Census Tract 167.09,29486990,1.0,144.0,142.0,2004.0,0,0,174,0,0,0,174,0.0,0.0,,0.0,False,7,216,974,0.719,CAVADIAN PROPERTIES LLC,CAZARES CASAS LLC,PERSPECTIVE PLUS LLC
48113019029,Census Tract 190.29,2162755,0.0,0.0,0.0,,0,0,54,0,0,0,54,0.0,0.0,,0.0,False,20,269,2067,0.968,CSMA FT LLC,NOSHI PROPERTIES LLC,CERBERUS SFR HOLDINGS LP
48113019031,Census Tract 190.31,3523347,0.0,0.0,0.0,,0,0,16,0,0,0,16,0.0,0.0,,0.0,False,9,155,2233,0.403,GLENDORA PROPERTIES LLC,A&R TEXAS PROPERTIES LLC,US SFE ASSET COMPANY 2 LLC
48113019034,Census Tract 190.34,1773268,0.0,0.0,0.0,,0,0,63,0,0,0,63,0.0,0.0,,0.3114241539406707,True,2,27,376,0.532,IMAP ACQ LLC,TAYLOR LIVING TRUST,
48113019035,Census Tract 190.35,1056295,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.9736406952285308,True,26,33,354,7.345,NCREFI UC LLC,OP SPE PHX1 LLC,
48113019036,Census Tract 190.36,2687672,0.0,0.0,0.0,,0,0,6,0,0,0,6,0.0,0.0,,0.0,False,1,63,1099,0.091,SAVOR PROPERTIES LLC,,
48113019037,Census Tract 190.37,1777535,0.0,0.0,0.0,,48,0,14,0,0,0,62,0.0,0.0,,0.0,False,7,116,1202,0.582,RENTAL CHOICE NEXUS LLC,FYR SFR BORROWER LLC,CSMA FT LLC
48113019202,Census Tract 192.02,2010839,0.0,0.0,0.0,,0,0,11,0,0,0,11,0.0,0.0,,0.0,False,3,98,1083,0.277,TAYLOR LIVING TRUST,VM MASTER ISSUER LLC,RESCOM INVESTMENT GROUP LLC
48113019203,Census Tract 192.03,2958019,0.0,0.0,0.0,,0,0,6,0,0,0,6,0.0,0.0,,0.0,False,3,93,1407,0.213,MILLER FAMILY TRUST,ZHS INVESTMENTS LLC,OPENDOOR PROPERTY TRUST I
48113017101,Census Tract 171.01,9969443,0.0,0.0,0.0,,0,0,26,0,0,2,28,0.0,0.0,,0.0,False,108,231,1479,7.302,CZ GA I LLC,RSJ DEVELOPMENTS LLC,CZ GA 1 LLC
48113017201,Census Tract 172.01,5833533,2.0,344.0,312.0,2021.0,0,0,105,0,24,0,129,0.0,0.0,,0.0,False,59,218,1020,5.784,FORDGANG PROPERTIES IV LLC &,MNSF T2 SPE LLC,GLENDORA PROPERTIES LLC
