GEOID,NAMELSAD,ALAND,lihtc_projects,lihtc_units_total,lihtc_units_li,lihtc_latest_pis,hud_202prac_units,hud_811prac_units,hud_hcv_units,hud_modrehab_units,hud_pbs8_units,hud_pubhsg_units,hud_all_units,hca_count,org_count,org_names,nez_overlap_frac,nez_present,institutional_parcel_count,small_investor_count,total_sfr_parcels,institutional_pct,top_owner_1,top_owner_2,top_owner_3
48113019205,Census Tract 192.05,3047487,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,141,78,1876,7.516,BALYNALLY LLC,HAWICK PROPERTIES LLC,5E REAL ESTATE LLC
48113019208,Census Tract 192.08,1252224,0.0,0.0,0.0,,0,18,9,0,0,0,27,0.0,0.0,,0.0,False,4,59,539,0.742,OPENDOOR PROPERTY TRUST I,MOONROCK PROPERTIES LLC,ROWI TX I LLC
48113017400,Census Tract 174,2945005,0.0,0.0,0.0,,0,0,23,0,0,0,23,0.0,0.0,,0.0,False,83,275,1918,4.327,FOOS PROPERTIES LLC,RESIDENTIAL HOME OWNER 1 LLC,RS RENTAL II LLC
48113017704,Census Tract 177.04,3123218,0.0,0.0,0.0,,0,0,76,0,0,0,76,0.0,0.0,,0.0,False,32,214,1242,2.576,BAYVILLE HOLDINGS LLC,TRICON SFR 2020 2,TCC INVESTORS LLC
48113017500,Census Tract 175,4562289,0.0,0.0,0.0,,0,0,21,0,0,0,21,0.0,0.0,,0.0,False,49,175,1409,3.478,BCL REAL ESTATE LLC,C & N JOINT VENTURE LLC,LONG CREEK INVESTMENTS LLC
48113017805,Census Tract 178.05,8580495,0.0,0.0,0.0,,0,0,141,0,0,0,141,0.0,0.0,,0.0,False,44,174,1340,3.284,CERBERUS SFR HOLDINGS LP,HOME SFR BORROWER LLC,OPENDOOR PROPERTY TRUST I
48113017806,Census Tract 178.06,2670197,0.0,0.0,0.0,,0,0,25,0,0,0,25,0.0,0.0,,0.0,False,40,173,1134,3.527,MNSF II W1 LLC,TRICON SFR 2020 2,SCHIMBAX INVESTMENTS LLC
48113017602,Census Tract 176.02,3196306,0.0,0.0,0.0,,0,0,18,0,0,0,18,0.0,0.0,,0.0,False,40,194,1281,3.123,TRUE DFW HOMES-1 LLC,ALLIED CAPITAL LLC,ROBERT ANTHONY HOLDINGS LLC
48113019210,Census Tract 192.10,3109154,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,3,83,1537,0.195,BYPASS TRUST,MILLER FAMILY TRUST,WH1 LLC
48113019211,Census Tract 192.11,3358304,1.0,50.0,50.0,2022.0,0,0,9,0,50,0,59,0.0,0.0,,0.0,False,13,195,1464,0.888,BYPASS TRUST,COMMON GROUND CAPITAL LLC,STAR 2022 SFR3 BORROWER LP
48113019301,Census Tract 193.01,1199676,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,35,942,0.0,,,
48113019400,Census Tract 194,1530240,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,36,677,0.0,,,
48113019501,Census Tract 195.01,2896843,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,88,2088,0.0,,,
48113017811,Census Tract 178.11,2351598,0.0,0.0,0.0,,0,0,11,0,0,0,11,0.0,0.0,,0.0,False,36,146,1369,2.63,TRICON SFR 2020 2,YAFA PROPERTIES LLC,BAF ASSETS LLC
48113017812,Census Tract 178.12,1909986,0.0,0.0,0.0,,0,0,9,0,0,0,9,0.0,0.0,,0.0,False,23,84,710,3.239,ARC RENTAL MSR I LLC,CERBERUS SFR HOLDINGS LP,CABB INVESTMENTS LLC
48113017808,Census Tract 178.08,2774002,1.0,140.0,98.0,2018.0,0,0,33,0,0,0,33,0.0,0.0,,0.0,False,34,151,1365,2.491,TRICON SFR 2020 2,BAF ASSETS LLC,CERBERUS SFR HOLDINGS LP
48113017814,Census Tract 178.14,3522572,0.0,0.0,0.0,,0,0,10,0,0,0,10,0.0,0.0,,0.0,False,34,154,1394,2.439,SWH 2017 1 BORROWER LP,PROGRESS RESIDENTIAL BORROWER,CERBERUS SFR HOLDINGS LP
48113017900,Census Tract 179,3421236,0.0,0.0,0.0,,0,0,21,0,0,0,21,0.0,0.0,,0.0,False,49,253,1479,3.313,BAILIES BUILDING & LOAN SERIES LLC,AES RE MANAGEMENT LLC,GR SFR FUND II A LLC
48113019502,Census Tract 195.02,2074305,0.0,0.0,0.0,,0,0,1,0,0,0,1,0.0,0.0,,0.0,False,0,58,1019,0.0,,,
48113019600,Census Tract 196,1015403,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,1,41,671,0.149,SAINT CATHERINE HOMES LLC,,
48113019700,Census Tract 197,2137907,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,1,39,722,0.139,MILLER FAMILY TRUST,,
48113019800,Census Tract 198,2656286,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,75,1486,0.0,,,
48113019900,Census Tract 199,1521668,1.0,160.0,160.0,2011.0,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,4,159,825,0.485,MAMGG INVESTMENTS LLC,PCLO 111123 LLC,JYLC LP
48113013607,Census Tract 136.07,2115640,0.0,0.0,0.0,,0,0,5,0,0,0,5,0.0,0.0,,0.0,False,4,58,1022,0.391,WH1 LLC,GLENDORA PROPERTIES LLC,MONTPELIER ASSETS LLC
48113010101,Census Tract 101.01,2711800,1.0,151.0,120.0,2005.0,0,0,14,0,0,0,14,0.0,0.0,,0.6488227784454371,True,17,326,1606,1.059,TOWNSVILLE REALTY LLC,FF I BORROWER II LLC,CASH HOUSE BUYERS USA LLC
48113010102,Census Tract 101.02,1798141,0.0,0.0,0.0,,0,0,1,0,0,0,1,0.0,0.0,,0.6615693278637692,True,12,198,852,1.408,MUENNINK 35 HOLMES LLC,TOWNSVILLE REALTY LLC,NEW DIMENSION HOMES LLC
48113010500,Census Tract 105,4948641,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,5,200,973,0.514,MOONROCK PROPERTIES LLC,TRICON SFR 2020 2,ARMM ASSET COMPANY 2 LLC
48113010601,Census Tract 106.01,6861821,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,10,330,1584,0.631,D&C ASSET HOLDING LLC,J C LEASING LLP,SFR II TEXAS SUB 2021 3 LLC
48113010602,Census Tract 106.02,2781515,0.0,0.0,0.0,,0,0,0,0,280,0,280,0.0,0.0,,0.0,False,2,147,679,0.295,J C LEASING LLP,D&C ASSET HOLDING LLC,
48113020100,Census Tract 201,12882670,0.0,0.0,0.0,,0,0,2,0,1,0,3,0.0,0.0,,0.0,False,4,80,442,0.905,IZENITH LLC,DFW HOME SOLUTIONS LLC,HOCKMAN MANAGEMENT LLC
48113020200,Census Tract 202,25308116,0.0,0.0,0.0,,0,0,60,0,0,0,60,0.0,0.0,,0.0,False,66,231,1713,3.853,510 SFR TX OPERATIONS I LLC,LGI HOMES TEXAS LLC,A BETTER PLACE LLC
48113014128,Census Tract 141.28,1125073,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,1,64,823,0.122,IHFC TEXAS LLC,,
48113016522,Census Tract 165.22,18437888,0.0,0.0,0.0,,0,0,35,0,0,0,35,0.0,0.0,,0.0,False,33,114,1071,3.081,RS RENTAL III A LLC,TRICON SFR 2020 2,RH PARTNERS OWNERCO LLC
48113017606,Census Tract 176.06,4135384,0.0,0.0,0.0,,0,0,38,0,0,0,38,0.0,0.0,,0.0,False,48,324,1846,2.6,SHELISA REAL ESTATE HOLDINGS LLC,TRICON SFR 2020 2,CR PROPERTYWISE LLC
48113000606,Census Tract 6.06,1058450,0.0,0.0,0.0,,0,0,1,0,0,0,1,0.0,0.0,,0.0,False,0,39,419,0.0,,,
48113016803,Census Tract 168.03,4669681,0.0,0.0,0.0,,0,0,56,0,0,0,56,0.0,0.0,,0.0,False,58,245,1839,3.154,ALLIED CAPITAL LLC,CF KL ASSETS 2019I LLC,CERBERUS SFR HOLDINGS LP
48113007812,Census Tract 78.12,2843536,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0106695655334276,True,0,36,1182,0.0,,,
48113009803,Census Tract 98.03,1452589,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,7,54,400,1.75,RS RENTAL II LLC,CASH HOUSE BUYERS USA LLC,FF I BORROWER II LLC
48113013717,Census Tract 137.17,1377396,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,2,97,530,0.377,LEE JIMMY YOUNG LIVING TRUST,ALNA I LLC,
48113006100,Census Tract 61,2576417,0.0,0.0,0.0,,0,0,44,0,0,0,44,0.0,0.0,,0.0,False,6,86,864,0.694,FKH SFR PROPCO H LP,AJ ESTATES LLC,ALLIED CAPITAL LLC
48113017604,Census Tract 176.04,1471238,0.0,0.0,0.0,,0,0,18,0,0,0,18,0.0,0.0,,0.0,False,22,150,874,2.517,FOOS PROPERTIES LLC,SANTIBANEZ PROPERTIES LLC,KRL MANAGEMENT LLC
48113007809,Census Tract 78.09,2086128,1.0,386.0,386.0,1996.0,0,0,116,0,0,0,116,0.0,0.0,,0.7537759673840169,True,1,27,568,0.176,WILDCAT LENDING FUND ONE LP,,
48113019033,Census Tract 190.33,1394493,0.0,0.0,0.0,,0,0,16,0,0,0,16,0.0,0.0,,0.0,False,5,135,962,0.52,REVEST PROPERTIES,GR SFR FUND I TX LLC,TRUE DFW HOMES-1 LLC
48113013618,Census Tract 136.18,1418344,0.0,0.0,0.0,,1,0,0,0,0,0,1,0.0,0.0,,0.0,False,1,35,728,0.137,PROGRESS RESIDENTIAL,,
48113009900,Census Tract 99,23364131,1.0,87.0,85.0,2022.0,0,0,52,0,0,0,52,0.0,0.0,,0.0,False,0,5,17,0.0,,,
48113009804,Census Tract 98.04,1035607,3.0,554.0,554.0,1995.0,0,0,7,0,0,0,7,0.0,0.0,,0.0,False,0,1,17,0.0,,,
48113016516,Census Tract 165.16,2577418,0.0,0.0,0.0,,0,0,103,0,0,0,103,0.0,0.0,,0.0,False,28,167,1203,2.328,BOSQUE BROTHERS HOLDINGS LLC,FKH SFR PROPCO J LP,CERBERUS SFR HOLDINGS LP
48113018132,Census Tract 181.32,4145349,0.0,0.0,0.0,,0,0,17,0,0,0,17,0.0,0.0,,0.0,False,53,195,1731,3.062,TOBIAS RENTAL PROPERTIES LLC,CERBERUS SFR HOLDINGS LP,TRICON SFR 2020 2
48113009103,Census Tract 91.03,1232156,0.0,0.0,0.0,,0,0,4,0,1,1,6,0.0,0.0,,0.0,False,11,98,656,1.677,PATH ACQUISITIONS TRS LLC,CS85 PROPERTIES LLC,BROWN FAMILY TRUST
48113001504,Census Tract 15.04,613173,1.0,61.0,61.0,1994.0,0,0,85,61,0,0,146,0.0,0.0,,0.0,False,8,29,222,3.604,DFW SYNERGY LLC,SCHIMBAX INVESTMENTS LLC,F Z HOMES LLC
48113014308,Census Tract 143.08,1076275,0.0,0.0,0.0,,0,0,5,0,1,0,6,0.0,0.0,,0.0,False,14,51,316,4.43,NEPTUNE VENTURES LLC,MAR MAR INVESTMENTS LLC,VALLEY VIEW PROPERTIES INC
48113006800,Census Tract 68,1625197,0.0,0.0,0.0,,0,0,4,0,0,0,4,0.0,0.0,,0.0,False,2,95,652,0.307,FF I BORROWER II LLC,CBAR ASSET COMPANY LLC,
48113006900,Census Tract 69,1583676,1.0,112.0,112.0,1991.0,0,0,68,0,0,179,247,0.0,0.0,,0.0,False,1,68,408,0.245,FF I BORROWER II LLC,,
48113009701,Census Tract 97.01,2545829,0.0,0.0,0.0,,0,0,1,0,0,3,4,0.0,0.0,,0.0,False,17,157,1183,1.437,FFA VILLAGE LLC,JHES INVESTMENTS LLC,BRIASHE MANAGEMENT LLC
48113014603,Census Tract 146.03,1163570,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,1,57,313,0.319,HOME SFR BORROWER IV LLC,,
48113016618,Census Tract 166.18,4235352,0.0,0.0,0.0,,0,0,27,0,0,0,27,0.0,0.0,,0.0,False,25,143,1493,1.674,RSTK DALLAS OWNER 1 LP,2018 1 IH BORROWER LP,ARNS INVESTMENTS LLC
48113016619,Census Tract 166.19,2392381,1.0,180.0,180.0,2003.0,0,0,126,0,0,0,126,0.0,0.0,,0.0,False,18,74,734,2.452,BT CAYMAN LLC,PROGRESS RESIDENTIAL,CERBERUS SFR HOLDINGS LP
48113018130,Census Tract 181.30,2952050,1.0,200.0,200.0,2004.0,0,0,146,0,0,0,146,0.0,0.0,,0.0,False,26,62,564,4.61,BAF ASSETS 6 LLC,RH PARTNERS OWNERCO LLC,US SFE ASSET COMPANY 1 LLC
48113019032,Census Tract 190.32,1269531,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,7,144,933,0.75,PC LO 2222 LLC,TIDEWALKER PROPERTIES LLC,ROYALAND PROPERTIES LLC
48113000100,Census Tract 1,3077392,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,1,76,1296,0.077,BROWN FAMILY TRUST,,
48113000201,Census Tract 2.01,1762502,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,1,84,1242,0.081,OLERIO HOMES LLC,,
48113000202,Census Tract 2.02,1571509,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,4,83,1178,0.34,BPHB ASSETCO LLC,JC LEASING LLP,
48113000300,Census Tract 3,1809162,0.0,0.0,0.0,,0,0,0,0,0,0,0,1.0,0.0,,0.0,False,0,91,1184,0.0,,,
48113000401,Census Tract 4.01,2020908,0.0,0.0,0.0,,0,0,64,0,0,0,64,0.0,0.0,,0.0,False,20,78,376,5.319,MEDRANO PROPERTIES LTD,PCLO LLC,J C LEASING LLP
48113000405,Census Tract 4.05,438318,0.0,0.0,0.0,,0,0,42,0,0,180,222,0.0,0.0,,0.0,False,1,13,82,1.22,PROGRESS RESIDENTIAL,,
48113001001,Census Tract 10.01,646816,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,1,31,489,0.204,HOMENOW LLC,,
48113001002,Census Tract 10.02,809000,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,6,58,520,1.154,HOMENOW LLC,GREAT INVESTMENTS LLC,FF I BORROWER II LLC
48113001102,Census Tract 11.02,878249,0.0,0.0,0.0,,0,0,0,0,17,0,17,0.0,0.0,,0.0,False,2,41,635,0.315,MFHB TEXAS PROPCO II LLC,BPHB ASSETCO LLC,
48113001204,Census Tract 12.04,560060,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,2.0,Texas Tenants Union; East Dallas Community Organization,0.0,False,2,111,476,0.42,638 TURNER LLC,,
48113001301,Census Tract 13.01,1052565,0.0,0.0,0.0,,56,0,14,0,127,0,197,0.0,0.0,,0.0,False,0,46,445,0.0,,,
48113001302,Census Tract 13.02,672362,0.0,0.0,0.0,,0,0,44,0,0,0,44,0.0,0.0,,0.0,False,2,37,363,0.551,FF I BORROWER II LLC,KHURRAM PROPERTIES LLC,
48113001400,Census Tract 14,1027418,2.0,68.0,23.0,1991.0,0,0,136,0,0,0,136,0.0,0.0,,0.0,False,0,18,379,0.0,,,
48113001101,Census Tract 11.01,1293440,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,1,126,890,0.112,FF I BORROWER II LLC,,
48113001502,Census Tract 15.02,1050376,0.0,0.0,0.0,,0,0,22,0,0,0,22,1.0,0.0,,0.0,False,4,56,295,1.356,SCHIMBAX INVESTMENTS LLC,F Z HOMES LLC,D&C ASSET HOLDING LLC
48113001503,Census Tract 15.03,623787,0.0,0.0,0.0,,0,0,188,0,23,0,211,0.0,0.0,,0.0,False,1,10,52,1.923,LAND LINK REALTY LLC,,
48113012209,Census Tract 122.09,1765091,0.0,0.0,0.0,,0,0,1,0,0,0,1,0.0,0.0,,0.0,False,4,53,753,0.531,PROPERTIES BY DB LLC,,
48113016620,Census Tract 166.20,5270798,0.0,0.0,0.0,,0,0,37,0,0,0,37,0.0,0.0,,0.0,False,118,188,1863,6.334,TEAM MINNOW FAMILY LP,AMERICAN RESIDENTIAL LEASING CO LLC,SWH 2017 1 BORROWER LP
48113016409,Census Tract 164.09,6068070,0.0,0.0,0.0,,0,0,3,0,0,0,3,0.0,0.0,,0.0,False,18,102,1223,1.472,SRP SUB LLC,FYR SFR BORROWER LLC,RH EVERGREEN OWNERCO LLC
48113009303,Census Tract 93.03,5111341,0.0,0.0,0.0,,0,0,5,0,0,0,5,0.0,0.0,,0.0,False,4,283,1248,0.321,BRAJOR VENTURES LLC,KRL MANAGEMENT LLC,ROWI TX I LLC
48113016902,Census Tract 169.02,25249682,1.0,336.0,336.0,2017.0,0,0,198,0,0,0,198,0.0,0.0,,0.0,False,33,145,1158,2.85,PROGRESS DALLAS LLC,FKH SFR M LP,CZ GA I LLC
48113011601,Census Tract 116.01,10003155,1.0,240.0,240.0,2004.0,0,0,92,0,0,0,92,0.0,0.0,,0.0,False,25,186,1015,2.463,SPJ PORTFOLIO 2020 LLC,KRL MANAGEMENT LLC,RESICAP TEXAS OWNER LLC
48113019302,Census Tract 193.02,1862188,0.0,0.0,0.0,,0,0,2,0,0,0,2,0.0,0.0,,0.0,False,1,32,686,0.146,HOMENOW LLC,,
48113014601,Census Tract 146.01,1169672,1.0,168.0,168.0,2011.0,0,0,24,0,0,0,24,0.0,0.0,,0.0,False,14,60,539,2.597,SUPER BIRD LLC,SAF PROPERTIES LLC,SAJI ABRAHAM PROPERTIES LLC
48113004600,Census Tract 46,712964,0.0,0.0,0.0,,0,0,31,0,0,0,31,0.0,0.0,,0.0,False,0,33,445,0.0,,,
48113007102,Census Tract 71.02,2501305,1.0,60.0,60.0,1991.0,0,0,10,0,0,0,10,0.0,0.0,,0.0,False,72,254,1484,4.852,JC LEASING LLP,DERIS INTERESTS LLC,OLERIO HOMES LLC
48113007301,Census Tract 73.01,1881952,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,44,794,0.0,,,
48113007302,Census Tract 73.02,3669423,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,2,105,1539,0.13,MILLER FAMILY TRUST,TOWNSVILLE REALTY LLC,
48113003700,Census Tract 37,1634059,0.0,0.0,0.0,,0,0,34,0,0,0,34,0.0,3.0,Dallas Community Land Trust; Southfair Community Development Corporation; Innercity Community Development Corporation,0.9942714286737526,True,76,322,1433,5.304,RCGA LLC,SAFNA REALTY LLC,BULLISH BUSINESS LLC
48113007810,Census Tract 78.10,2302844,0.0,0.0,0.0,,0,0,18,0,0,0,18,0.0,0.0,,0.2226765820979505,True,3,50,1008,0.298,ZHS INVESTMENTS LLC,WH1 LLC,MILLENNIUM TRUST COMPANY LLC
48113007903,Census Tract 79.03,1227090,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.9388905309421128,True,1,37,681,0.147,DOMINUS PROPERTIES INC,,
48113007906,Census Tract 79.06,1247282,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,40,747,0.0,,,
48113016802,Census Tract 168.02,37156351,1.0,280.0,280.0,2004.0,0,0,6,0,0,0,6,0.0,0.0,,0.0,False,51,148,2019,2.526,SRP SUB LLC,PROGRESS RESIDENTIAL,2018 4 IH BORROWER LP
48113016704,Census Tract 167.04,2591897,0.0,0.0,0.0,,0,0,91,0,0,0,91,0.0,0.0,,0.0,False,82,182,1343,6.106,ALLIED CAPITAL LLC,RS RENTAL III A LLC,MNSF II W1 LLC
48113018105,Census Tract 181.05,3222184,1.0,120.0,104.0,2020.0,0,0,67,0,0,0,67,0.0,0.0,,0.0,False,27,282,1603,1.684,TRICON SFR 2020 2,HENDRICKS FAMILY LIVING TRUST,MITCHELL SFR LLC
48113018001,Census Tract 180.01,2656321,1.0,155.0,113.0,2016.0,0,0,64,0,0,0,64,0.0,0.0,,0.0,False,48,272,1931,2.486,LAWLER DELMA 2020 TRUST,CERBERUS SFR HOLDINGS LP,ROYALAND PROPERTIES LLC
48113018110,Census Tract 181.10,5389039,0.0,0.0,0.0,,0,0,6,0,0,0,6,0.0,0.0,,0.0,False,14,144,1812,0.773,WH1 LLC,RSTK DALLAS OWNER 1 LP,SWH 2017 1 BORROWER LP
48113018203,Census Tract 182.03,4566368,0.0,0.0,0.0,,0,0,22,0,0,0,22,0.0,0.0,,0.0,False,56,270,1885,2.971,GR SFR FUND LTD,EGBON HOUSING NETWORK LLC,RESICAP TEXAS OWNER II LLC
48113018204,Census Tract 182.04,1757605,0.0,0.0,0.0,,0,0,9,0,0,0,9,0.0,0.0,,0.0,False,39,214,1151,3.388,KK&L INVESTMENT GROUP LLC,GR SFR FUND LTD,CURRAN PRICE LLC
48113018206,Census Tract 182.06,1770923,0.0,0.0,0.0,,55,0,7,0,0,0,62,0.0,0.0,,0.0,False,27,225,1249,2.162,GR SFR FUND LTD,HAB PROPERTIES I LLC,ROWI TX I LLC
48113017703,Census Tract 177.03,2179236,0.0,0.0,0.0,,0,0,177,0,0,0,177,0.0,0.0,,0.0,False,26,181,1030,2.524,VICTORY HOUSING VESTERS LLC,TCC INVESTORS LLC,CERBERUS SFR HOLDINGS LP
48113008705,Census Tract 87.05,2014291,0.0,0.0,0.0,,0,0,10,0,0,0,10,0.0,0.0,,0.0,False,5,89,574,0.871,DESOTO REAL ESTATE RESOURCE LLC,ESSLINGER INVESTMENTS II LLC,GA INVESTMENTS LLC
48113010701,Census Tract 107.01,10134189,2.0,330.0,330.0,2013.0,0,0,77,0,0,0,77,0.0,0.0,,0.0,False,4,178,668,0.599,FZ HOMES LLC,JC LEASING LLP,TVU HOLDINGS LLC
48113013901,Census Tract 139.01,1765650,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,24,165,877,2.737,GOODLAND TOWNHOMES LLC,WHITE ORCHID HOLDING CO,HAWICK PROPERTIES LLC
48113004202,Census Tract 42.02,1274207,0.0,0.0,0.0,,0,0,2,0,85,0,87,0.0,0.0,,0.0,False,1,57,650,0.154,JC LEASING LLP,,
48113004300,Census Tract 43,4585068,0.0,0.0,0.0,,0,0,0,0,0,0,0,1.0,0.0,,0.6073413597596107,True,24,137,818,2.934,MEGATEL SOHO SQUARE SA LLC,OPENDOOR PROPERTY TRUST I,143 HOLDINGS LLC
48113004400,Census Tract 44,2107023,0.0,0.0,0.0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,False,0,63,1087,0.0,,,
48113004500,Census Tract 45,1972793,1.0,100.0,100.0,1991.0,0,0,15,0,0,0,15,0.0,0.0,,0.0,False,23,203,1393,1.651,RDV DAVIS LLC,NEW DIMENSION HOMES LLC,D&C ASSET HOLDING LLC
