hud_id,project,proj_add,proj_cty,proj_st,proj_zip,state_id,latitude,longitude,place1990,place2000,place2010,place2020,fips1990,fips2000,fips2010,fips2020,st2020,cnty2020,scattered_site_cd,resyndication_cd,allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,aff_period,aff_yrs,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap,tcap_amt,cdbg,cdbg_amt,htf,htf_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rad,qozf,qozf_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,trgt_spc,type,credit,n_unitsr,li_unitr,metro,dda,qct,nonprog,nlm_reason,nlm_spc,datanote,record_stat
TXA20010230,TREYMORE EASTFIELD,2631 JOHN W RD,DALLAS,TX,75228,TX2223,32.807253,-96.670172,1085.0,19000.0,19000.0,19000.0,48113012300,48113012302,48113012302,48113012302,48,113,2.0,,,196.0,150.0,0.0,108.0,48.0,40.0,0.0,,,,,,2001,1999,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,196.0,150.0,1.0,0.0,2.0,,,,AKA TREYMORE AT EASTFIELD. FKA TREYMORE AT LA PRADA,X
TXA20010255,VILLAS OF HICKORY ESTATES,3211 HICKORY TREE RD,BALCH SPRINGS,TX,75180,TX0022,32.725419,-96.622829,250.0,5372.0,5372.0,5372.0,48113017201,48113017201,48113017201,48113017201,48,113,2.0,,,128.0,96.0,0.0,52.0,76.0,0.0,0.0,,,,,,2001,2000,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,128.0,96.0,1.0,0.0,2.0,,,,,X
TXA20020035,CARROLL TOWNHOMES,2202 KIRBY ST,DALLAS,TX,75204,TX0019,32.808019,-96.781645,1085.0,19000.0,19000.0,19000.0,48113000800,48113000800,48113000800,48113000801,48,113,2.0,,,71.0,71.0,,,,,,,,,,,2002,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,71.0,1.0,0.0,1.0,,,,,X
TXA20020240,ROSEMONT AT ARLINGTON PARK,1716 CHATTANOOGA PL,DALLAS,TX,75235,TX0064,32.81649,-96.85225,1085.0,19000.0,19000.0,19000.0,48113010000,48113010000,48113010000,48113010001,48,113,2.0,,,100.0,75.0,,,,,,,,,,,2002,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.0,1.0,0.0,1.0,,,,,X
TXA20020265,SOUTH BOULEVARD RETIREMENT CENTER,1811 S BLVD,DALLAS,TX,75215,TX-99-203,32.763057,-96.777745,1085.0,19000.0,19000.0,19000.0,48113003400,48113003400,48113003400,48113020900,48,113,2.0,,,30.0,30.0,,,,,,,,,,,2002,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,1.0,0.0,1.0,,,,,X
TXA20030045,PRIMROSE AT CEDAR HILL,1204 E BELT LINE RD,CEDAR HILL,TX,75104,TX3203,32.589592,-96.915912,765.0,13492.0,13492.0,13492.0,48113016604,48113016614,48113016624,48113016624,48,113,2.0,,,80.0,,,,,,,,,,,,2003,2002,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,2.0,2.0,80.0,80.0,1.0,0.0,2.0,,,,PREVIOUSLY LISTED AS TXA0000458. FKA CEDAR HILL GARDENS,X
TXA20030115,EWING VILLAS,811 MORRELL AVE,DALLAS,TX,75203,TX0293,32.739302,-96.811269,1085.0,19000.0,19000.0,19000.0,48113004900,48113004900,48113004900,48113021000,48,113,2.0,,,80.0,60.0,,,,,,,,,,,2003,2001,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,2.0,80.0,60.0,1.0,0.0,1.0,,,,,X
TXA20030285,ROSELAND ESTATES,1949 N WASHINGTON AVE,DALLAS,TX,75204,TX3207,32.799848,-96.788767,1085.0,19000.0,19000.0,19000.0,48113001600,48113001600,48113001600,48113001601,48,113,2.0,,,138.0,104.0,,,,,,,,,,,2003,2002,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,2.0,2.0,138.0,104.0,1.0,0.0,1.0,,,,,X
TXA20030290,ROSEMONT AT PEMBERTON HILL,220 STONEPORT DR,DALLAS,TX,75217,TX0416,32.714128,-96.7139,1085.0,19000.0,19000.0,19000.0,48113009304,48113009304,48113009304,48113009304,48,113,2.0,,,236.0,236.0,,,,,,,,,,,2003,2001,2.0,2.0,1.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,236.0,236.0,1.0,0.0,1.0,,,,,X
TXA20030295,ROSEMONT AT TIMBERCREEK,801 BECKLEYMEADE AVE,DALLAS,TX,75232,TX1057,32.64051,-96.835818,1085.0,19000.0,19000.0,19000.0,48113016605,48113016605,48113016605,48113016634,48,113,2.0,,,100.0,100.0,,,,,,,,,,,2003,2001,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,2.0,100.0,100.0,1.0,0.0,1.0,,,,,X
TXA20030310,ROSEMONT OF OAK HOLLOW,3015 E LEDBETTER DR,DALLAS,TX,75216,TX0445,32.719862,-96.781002,1085.0,19000.0,19000.0,19000.0,48113008704,48113008704,48113008801,48113008801,48,113,2.0,,,153.0,153.0,,,,,,,,,,,2003,2001,2.0,2.0,1.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,153.0,153.0,1.0,0.0,1.0,,,,,X
TXA20030455,WINTERGREEN SENIOR APTS,400 E WINTERGREEN RD,DESOTO,TX,75115,TX1467,32.618337,-96.849646,1155.0,20092.0,20092.0,20092.0,48113016609,48113016619,48113016619,48113016619,48,113,2.0,,,180.0,180.0,,,,,,,,,,,2003,2001,2.0,2.0,1.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,1.0,180.0,180.0,1.0,0.0,2.0,,,,,X
TXA20040090,EVERGREEN AT MESQUITE APTS,5651 NW DR,MESQUITE,TX,75150,TX3401,32.837578,-96.620656,1580.0,19000.0,47892.0,47892.0,48113018113,48113018130,48113018130,48113018130,48,113,2.0,,,200.0,200.0,,,,,,,,,,,2004,2003,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,1.0,200.0,200.0,1.0,0.0,2.0,,,,,X
TXA20040180,MADISON POINT APTS (DALLAS),220 W OVERTON RD,DALLAS,TX,75224,TX3257,32.700221,-96.826855,1085.0,19000.0,19000.0,19000.0,48113006002,48113006002,48113006002,48113006002,48,113,2.0,,,176.0,140.0,,,,,,,,,,,2004,2002,2.0,2.0,2.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,176.0,140.0,1.0,0.0,1.0,,,,,X
TXA20040220,POTTERS HOUSE AT PRIMROSE,2515 PERRYTON DR,DALLAS,TX,75233,TX3278,32.714343,-96.861787,1085.0,19000.0,19000.0,19000.0,48113010802,48113010802,48113010804,48113010804,48,113,2.0,,,280.0,280.0,,,,,,,,,,,2004,2002,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,280.0,280.0,1.0,0.0,1.0,,,,AKA POTTER'S HOUSE AT PRIMROSE.,X
TXA20040225,PRAIRIE COMMONS,9850 MILITARY PKWY,DALLAS,TX,75227,TX3209,32.768136,-96.652455,1085.0,19000.0,19000.0,19000.0,48113012100,48113012100,48113012100,48113012101,48,113,2.0,,,72.0,54.0,,,,,,,,,,,2004,2002,2.0,2.0,2.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,72.0,54.0,1.0,0.0,2.0,,,,,X
TXA20040240,PROVIDENCE ON THE PARK,8501 OLD HICKORY TRAIL,DALLAS,TX,75237,TX3276,32.645979,-96.865724,1085.0,19000.0,19000.0,19000.0,48113016605,48113016605,48113016605,48113016635,48,113,2.0,,,280.0,280.0,,,,,,,,,,,2004,2002,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,280.0,280.0,1.0,0.0,1.0,,,,,X
TXA20040280,ROSEMONT AT ASK CREEK,2563 JOHN W RD,DALLAS,TX,75228,TX3410,32.807269,-96.672014,1085.0,19000.0,19000.0,19000.0,48113012300,48113012302,48113012302,48113012302,48,113,2.0,,,280.0,280.0,,,,,,,,,,,2004,2003,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,280.0,280.0,1.0,0.0,1.0,,,,,X
TXA20040285,ROSEMONT OF LANCASTER,1425 S HOUSTON SCHOOL RD,LANCASTER,TX,75146,TX2479,32.568609,-96.805684,2385.0,41212.0,41212.0,41212.0,48113016802,48113016802,48113016802,48113016802,48,113,2.0,,,280.0,280.0,,,,,,,,,,,2004,2002,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,280.0,280.0,1.0,0.0,2.0,,,,AKA PRIMROSE HOUSTON I.,X
TXA20040290,ROSEMONT AT MEADOW LANE,4722 MEADOW ST,DALLAS,TX,75215,TX3421,32.758322,-96.748433,1085.0,19000.0,19000.0,19000.0,48113003901,48113003901,48113003901,48113020800,48,113,2.0,,,264.0,264.0,,,,,,,,,,,2004,2003,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,264.0,264.0,1.0,0.0,1.0,,,,,X
TXA20040330,SPHINX AT MURDEAUX,125 S MURDEAUX LN,DALLAS,TX,75217,TX3272,32.7119,-96.693433,1085.0,19000.0,19000.0,19000.0,48113011601,48113011601,48113011601,48113011601,48,113,2.0,,,240.0,240.0,,,,,,,,,,,2004,2002,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,240.0,240.0,1.0,0.0,2.0,,,,,X
TXA20040400,VILLAS OF LANCASTER,2531 W PLEASANT RUN RD,LANCASTER,TX,75146,TX3240,32.604429,-96.810812,2385.0,19000.0,41212.0,41212.0,48113016702,48113016703,48113016703,48113016709,48,113,2.0,,,144.0,142.0,,,,,,,,,,,2004,2002,2.0,2.0,2.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,2.0,144.0,142.0,1.0,0.0,2.0,,,,,X
TXA20040405,WEST VIRGINIA PARK APTS,8004 W VIRGINIA DR,DALLAS,TX,75237,TX3289,32.650113,-96.877644,1085.0,19000.0,19000.0,19000.0,48113016605,48113016605,48113016605,48113016635,48,113,2.0,,,204.0,204.0,,,,,,,,,,,2004,2003,2.0,2.0,1.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,204.0,204.0,1.0,0.0,1.0,,,,AKA WEST VIRGINIA APTS.,X
TXA20049002,PLEASANT VILLAGE,378 N JIM MILLER RD,DALLAS,TX,75217,TX4199,32.717402,-96.699877,1085.0,19000.0,19000.0,19000.0,48113011601,48113011601,48113009304,48113009304,48,113,2.0,,,200.0,,,,,,,,,,,,2004,8888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,200.0,1.0,,2.0,,,,,X
TXA20050020,ARTISAN RIDGE,5480 PREAKNESS LN,DALLAS,TX,75211,TX3422,32.740131,-96.915329,1085.0,19000.0,19000.0,19000.0,48113010702,48113010704,48113010704,48113010704,48,113,2.0,,,264.0,264.0,,,,,,,,,,,2005,2003,2.0,2.0,1.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,264.0,264.0,1.0,0.0,1.0,,,,FKA PREAKNESS RANCH,X
TXA20050080,CHURCHILL AT PINNACLE PARK,1411 N COCKRELL HILL RD,DALLAS,TX,75211,TX4058,32.758962,-96.893268,1085.0,19000.0,19000.0,19000.0,48113010701,48113010701,48113010701,48113010701,48,113,2.0,,,200.0,200.0,,,,,,,,,,,2005,2004,2.0,2.0,1.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,200.0,200.0,1.0,0.0,1.0,,,,,X
TXA20050220,OAK TIMBERS-GRAND PRARIE,1920 ROBINSON RD,GRAND PRAIRIE,TX,75051,TX3343,32.715571,-97.019841,1695.0,30464.0,30464.0,30464.0,48113016100,48113016100,48113016100,48113016100,48,113,2.0,,,80.0,64.0,0.0,64.0,16.0,0.0,0.0,,,,,,2005,2003,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,2.0,80.0,64.0,1.0,0.0,1.0,,,,,X
TXA20050250,PEGASUS VILLAS,7200 N STEMMONS FWY,DALLAS,TX,75247,TX3366,32.818273,-96.87114,1085.0,19000.0,19000.0,19000.0,48113010000,48113010000,48113010000,48113010003,48,113,2.0,,,156.0,124.0,0.0,87.0,69.0,0.0,0.0,,,,,,2005,2003,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,2.0,156.0,124.0,1.0,0.0,1.0,,,,,X
TXA20050290,RESERVE AT LAS BRISAS II,4323 NORTHSHORE DR,IRVING,TX,75038,TX3094,32.8627,-96.9843,2060.0,37000.0,37000.0,37000.0,48113014305,48113014310,48113014310,48113014310,48,113,2.0,,,180.0,144.0,0.0,46.0,46.0,88.0,0.0,,,,,,2005,2003,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,2.0,180.0,144.0,1.0,0.0,2.0,,,,,X
TXA20050310,ROSEMONT AT LAKEWEST (ARBOR WOODS),3000 N HAMPTON RD,DALLAS,TX,75212,TX3316,32.778809,-96.856262,1085.0,19000.0,19000.0,19000.0,48113010101,48113010101,48113010101,48113010101,48,113,2.0,,,151.0,120.0,,,,,,,,,,,2005,2003,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,2.0,151.0,120.0,1.0,0.0,1.0,,,,AKA ARBOR WOODS.,X
TXA20050325,SHILOH VILLAGE APARTMENTS,8702 SHILOH RD,DALLAS,TX,75228,TX4130,32.810703,-96.668255,1085.0,19000.0,19000.0,19000.0,48113012300,48113012302,48113012302,48113012302,48,113,2.0,2.0,,168.0,168.0,0.0,0.0,16.0,80.0,72.0,,,2.0,1.0,67.0,2005,2020,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,168.0,168.0,1.0,0.0,1.0,,,,,X
TXA20050340,SPHINX AT DELAFIELD VILLAS,4101 DELAFIELD LN,DALLAS,TX,75227,TX4057,32.77334,-96.675004,1085.0,19000.0,19000.0,19000.0,48113009001,48113009000,48113009000,48113009001,48,113,2.0,,,205.0,204.0,,,,,,,,,,,2005,2004,2.0,2.0,1.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,205.0,204.0,1.0,0.0,1.0,,,,AKA ST AUGUSTINE VILLAS HOUSING.,X
TXA20050370,THE MASTERS APTS,1180 N MASTERS DR,DALLAS,TX,75217,TX4425,32.731731,-96.648089,1085.0,5372.0,19000.0,19000.0,48113011800,48113011800,48113011800,48113011801,48,113,2.0,,,144.0,144.0,,,,,,,,,,,2005,2004,2.0,2.0,1.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,144.0,144.0,1.0,0.0,1.0,,,,,X
TXA20050435,WRIGHT SENIOR APTS,1104 S CARRIER PKWY,GRAND PRAIRIE,TX,75051,TX3351,32.730652,-97.014913,1695.0,30464.0,30464.0,30464.0,48113016100,48113016100,48113016100,48113016100,48,113,2.0,,,154.0,123.0,29.0,92.0,33.0,0.0,0.0,,,,,,2005,2003,2.0,2.0,2.0,,,2.0,,2.0,0.0,,,2.0,0.0,,,2.0,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,2.0,154.0,123.0,1.0,0.0,1.0,,,,,X
TXA20060070,SPRING OAKS APTS,4317 SHEPHERD LN,BALCH SPRINGS,TX,75180,TX4113,32.710664,-96.614374,250.0,5372.0,5372.0,5372.0,48113017202,48113017202,48113017202,48113017204,48,113,2.0,,850235.0,160.0,128.0,0.0,32.0,72.0,56.0,0.0,,,2.0,1.0,,2006,2004,,2.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,160.0,128.0,1.0,0.0,2.0,,,,,X
TXA20060100,VILLAS OF SEAGOVILLE,1000 E MALLOY BRIDGE RD,SEAGOVILLE,TX,75159,TX4120,32.648837,-96.531888,3865.0,19000.0,66428.0,66428.0,48113017002,48113017003,48113017003,48113017008,48,113,2.0,,428270.0,100.0,78.0,0.0,47.0,51.0,0.0,0.0,,,2.0,1.0,,2006,2004,,2.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,2.0,100.0,78.0,1.0,0.0,2.0,,,,,X
TXA20060105,FRAZIER FELLOWSHIP,4848 HATCHER ST,DALLAS,TX,75210,TX4126,32.775144,-96.737908,1085.0,19000.0,19000.0,19000.0,48113002701,48113002701,48113002701,48113002703,48,113,2.0,,553780.0,76.0,60.0,0.0,16.0,34.0,26.0,0.0,,,2.0,1.0,,2006,2004,,1.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,76.0,60.0,1.0,0.0,1.0,,,,,X
TXA20060200,PRIMROSE AT HIGHLAND MEADOWS,2100 HIGHLAND RD,DALLAS,TX,75228,TX4080,32.803449,-96.716107,1085.0,19000.0,19000.0,19000.0,48113012203,48113012208,48113012208,48113012208,48,113,2.0,,935153.0,150.0,120.0,0.0,42.0,108.0,0.0,0.0,,,2.0,1.0,,2006,2004,1.0,1.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,2.0,150.0,120.0,1.0,0.0,1.0,,,,,X
TXA20060300,PRIMROSE AT PARK PLACE,202 BELT LINE RD,GARLAND,TX,75040,TX4164,32.913774,-96.630455,1580.0,29000.0,29000.0,29000.0,48113019007,48113019026,48113018802,48113018802,48,113,2.0,,596042.0,204.0,204.0,0.0,72.0,132.0,0.0,0.0,,,2.0,2.0,,2006,2004,,2.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,1.0,204.0,204.0,1.0,0.0,2.0,,,,,X
TXA20060330,ROSEMONT AT SIERRA VISTA (SCYENE),9901 SCYENE RD,DALLAS,TX,75227,TX4179,32.762512,-96.651545,1085.0,19000.0,19000.0,19000.0,48113012100,48113012100,48113012100,48113012101,48,113,2.0,,776433.0,250.0,250.0,0.0,52.0,112.0,86.0,0.0,,,2.0,2.0,,2006,2004,,2.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,250.0,250.0,1.0,0.0,2.0,,,,AKA ROSEMONT AT SIERRA VISTA.,X
TXA20060445,HOMES OF MOUNTAIN CREEK,1350 SKYLINE RD,GRAND PRAIRIE,TX,75051,TX5401,32.735098,-96.98678,1695.0,19000.0,30464.0,30464.0,48113015900,48113015900,48113015900,48113015900,48,113,2.0,,729317.0,200.0,200.0,0.0,44.0,88.0,68.0,0.0,,,2.0,2.0,,2006,2005,,1.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,200.0,200.0,1.0,0.0,1.0,,,,,X
TXA20060460,ST AUGUSTINE ESTATES,2222 N ST AUGUSTINE DR,DALLAS,TX,75227,TX4223,32.750443,-96.656705,1085.0,19000.0,19000.0,19000.0,48113012000,48113012000,48113012000,48113012000,48,113,2.0,,559841.0,150.0,150.0,0.0,75.0,75.0,0.0,0.0,,,2.0,2.0,,2006,2005,,1.0,,,,2.0,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,0.0,0.0,0.0,,1.0,1.0,150.0,150.0,1.0,0.0,1.0,,,,,X
TXA20069002,HILLCREST APARTMENTS,2019 HILLCREST ST,MESQUITE,TX,75149,TX4342,32.788084,-96.604234,2795.0,47892.0,47892.0,47892.0,48113017702,48113017702,48113017702,48113017705,48,113,2.0,2.0,44958.0,352.0,299.0,0.0,58.0,210.0,84.0,0.0,,,2.0,2.0,,2006,8888,2.0,2.0,,2.0,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,352.0,299.0,1.0,,2.0,,,,,X
TXA20070065,CENTER RIDGE APTS,700 W CTR ST,DUNCANVILLE,TX,75116,TX4343,32.651513,-96.923249,1230.0,21628.0,21628.0,21628.0,48113016512,48113016518,48113016518,48113016518,48,113,2.0,,324532.0,224.0,213.0,0.0,32.0,112.0,80.0,0.0,,,2.0,2.0,,2007,2006,2.0,2.0,1.0,,,,,2.0,0.0,,,2.0,0.0,,,,,,,,,,,,2.0,,,,,,,2.0,1.0,224.0,213.0,1.0,0.0,2.0,,,,AKA SUMMIT CENTER RIDGE APTS.,X
TXA20070345,SPHINX AT LUXAR VILLAS,3110 S COCKRELL HILL RD,DALLAS,TX,75236,TX4254,32.706814,-96.891173,1085.0,19000.0,19000.0,19000.0,48113010802,48113010802,48113010805,48113010805,48,113,2.0,,858445.0,100.0,96.0,0.0,23.0,42.0,35.0,0.0,,,2.0,1.0,10.0,2007,2005,2.0,1.0,2.0,,,,,2.0,0.0,,,2.0,0.0,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,100.0,96.0,1.0,0.0,1.0,,,,,X
TXA20070350,SPHINX AT REESE COURT,1201 S EWING AVE,DALLAS,TX,75216,TX4259,32.734949,-96.811656,1085.0,19000.0,19000.0,19000.0,48113005400,48113005400,48113005400,48113005400,48,113,2.0,,597776.0,80.0,80.0,0.0,18.0,36.0,26.0,0.0,,,2.0,1.0,9.0,2007,2005,2.0,2.0,2.0,,,,,2.0,0.0,,,2.0,0.0,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,80.0,80.0,1.0,0.0,2.0,,,,,X
TXA20090040,VILLAGE AT LAKEWEST APTS I,2696 BICKERS ST,DALLAS,TX,75212,TX4575,32.785452,-96.864026,1085.0,19000.0,19000.0,19000.0,48113010400,48113010400,48113020500,48113020500,48,113,2.0,,,180.0,180.0,0.0,180.0,0.0,0.0,0.0,,,2.0,,,2009,2011,2.0,1.0,1.0,,,,,2.0,0.0,,,2.0,0.0,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,180.0,180.0,1.0,0.0,1.0,,,,,X
