ProjectNum,Name,Category,District,layer,BondAmount,AmountPaid,proj_lat,proj_lon,lat_south,nearest_vendor,nearest_vendor_dist_km,nearest_vendor_total_paid,nearest_vendor_south,weighted_avg_dist_km
1012820,"Friendship Park - Security lights, loop trail, exer stations",Recreation Facilities,10,2017 Bond Program,467000.0,519969.2,32.9191337387698,-96.7072455018596,0,Talley Riggins Construction Group LLC,3.01,17234844.34,0,218.68
1012821,Flag Pole Hill Pavilion - Historic Restoration,,10,2017 Bond Program,200000.0,199658.7,32.8623848074053,-96.7231243645031,0,Universal Protection Service LP,8.72,24351490.83,0,215.7
1012822,Hamilton Park - Parking lot expansion at Recreation Center,,10,2017 Bond Program,223000.0,193340.98,32.9175537273341,-96.7638811425516,0,Trinity Alliance Ventures LLC,3.1,34272683.17,0,216.66
1012826,Flag Pole Hill Park - Phase 1 Master Plan Implementation (Supplemental funding),Hike and Bike Trails,10,2017 Bond Program,1100000.0,954602.44,32.8623848074053,-96.7231243645031,0,Universal Protection Service LP,8.72,24351490.83,0,215.7
1012828,Lake Highland North Park - Site Developments / Recreation Center Improvements,Site Development,10,2017 Bond Program,400000.0,38960.32,32.8851029157202,-96.7278621945032,0,Talley Riggins Construction Group LLC,7.1,17234844.34,0,216.37
1012829,B. B. Owen Park - Site Development,,10,2017 Bond Program,250000.0,172606.75,32.8803222347843,-96.6986884988686,0,Talley Riggins Construction Group LLC,7.36,17234844.34,0,217.38
1012835,Anderson Bonner - Creek bank stabilization,Erosion Control,11,2017 Bond Program,500000.0,981652.0,32.9178441731704,-96.7778866712332,0,Trinity Alliance Ventures LLC,2.34,34272683.17,0,216.3
1012836,Anderson Bonner - Playground - New,,11,2017 Bond Program,220000.0,167988.86,32.9178441731704,-96.7778866712332,0,Trinity Alliance Ventures LLC,2.34,34272683.17,0,216.3
1012838,"Churchill Recreation Center - Major Maintenance, HVAC",,11,2017 Bond Program,250000.0,116094.0,32.9177112510444,-96.7834620655641,0,Trinity Alliance Ventures LLC,2.22,34272683.17,0,216.17
1012839,Fretz Park - Expand Parking Lot for Aquatic Center,Site Development,11,2017 Bond Program,400000.0,44804.79,32.9489855292236,-96.7817512071969,0,Trinity Alliance Ventures LLC,1.38,34272683.17,0,217.92
1012841,Fretz Park - Playground,Playgrounds,11,2017 Bond Program,250000.0,25195.21,32.9489855292236,-96.7817512071969,0,Trinity Alliance Ventures LLC,1.38,34272683.17,0,217.92
1012842,Fretz Park Recreation Center - Acoustical Treatment - Multi-,Recreation Center,11,2017 Bond Program,95000.0,62991.0,32.9489855292236,-96.7817512071969,0,Trinity Alliance Ventures LLC,1.38,34272683.17,0,217.92
1012843,Kiowa Parkway - Pedestrian Bridge,,11,2017 Bond Program,350000.0,516678.48,32.9535559323262,-96.7978590866419,0,"JE Dunn-Russell, a joint venture",2.01,94630687.8,0,217.88
1012847,Wagging Tail Dog Park - Add new parking area - South,,11,2017 Bond Program,400000.0,315744.06,32.9705352743388,-96.8081178766519,0,"JE Dunn-Russell, a joint venture",2.47,94630687.8,0,218.91
1012849,"Moss Glen Park - Phase 2 Site, Including Playground",,12,2017 Bond Program,800000.0,477055.53,33.0117283786374,-96.8024804160282,0,"JE Dunn-Russell, a joint venture",7.0,94630687.8,0,222.12
1012850,Shadybank Park Shadybank & Coolglen Dr.-Trl Conn- Kiowas Brc,,11,2017 Bond Program,700000.0,363464.29,32.9709049331847,-96.7919321790445,0,"JE Dunn-Russell, a joint venture",3.41,94630687.8,0,219.19
1012852,Campbell Green Park - Site Improvements,,12,2017 Bond Program,900000.0,660232.58,32.9775168447114,-96.7871643842111,0,"JE Dunn-Russell, a joint venture",4.24,94630687.8,0,219.75
1012856,Timberglen Park - sprayground,Aquatics,12,2017 Bond Program,2000000.0,1599320.59,33.0035562883027,-96.8470909485044,0,"JE Dunn-Russell, a joint venture",6.48,94630687.8,0,221.23
1012859,Twin Lakes Park - park furnishings package,,12,2017 Bond Program,50000.0,38869.81,32.6718649206536,-96.8392071680655,1,DALLAS ZOO MANAGEMENT INC,8.78,22341228.84,0,215.05
1012862,"Preston Green Park - park furnishings, ADA drinking fountain",,12,2017 Bond Program,100000.0,58082.78,32.9858509833086,-96.7870594066964,0,"JE Dunn-Russell, a joint venture",4.95,94630687.8,0,220.36
1012863,"Rose Haggar Park - walking loop trail, park furnishings",,12,2017 Bond Program,400000.0,119227.35,32.9966915532641,-96.8047795622217,0,"JE Dunn-Russell, a joint venture",5.33,94630687.8,0,220.92
1012864,Glen Meadow - Playground replacement,,13,2017 Bond Program,220000.0,210726.2,32.9112838873397,-96.8456978916879,0,"Satterfield & Pontikes Construction, Inc",4.72,24518222.33,0,215.2
1012865,Marcus Park - Playground replacement,,13,2017 Bond Program,200000.0,198403.78,32.9060212013335,-96.8787647627878,0,"Satterfield & Pontikes Construction, Inc",2.49,24518222.33,0,215.11
1012869,"Bluffview Park - Playground Expansion, Shade Structure Site",,13,2017 Bond Program,350000.0,303315.24,32.8558344960352,-96.8302365550529,0,"Flatiron Dragados Constructors, Inc.",3.5,15832846.24,0,212.94
1012870,Vickery Meadows Park / Playground at Library Site,,13,2017 Bond Program,240000.0,211904.71,32.8716846374356,-96.7621297858799,0,Trinity Alliance Ventures LLC,7.67,34272683.17,0,214.69
1012871,Lindsley Park -Sidewalk Ext. Shadyside Ln. -Lindsley Dr.,,14,2017 Bond Program,195000.0,179961.28,32.8088689630739,-96.7383079417002,0,Universal Protection Service LP,4.41,24351490.83,0,213.65
1012872,Lindsley Park - Playground Replacement,,14,2017 Bond Program,220000.0,190435.23,32.8088689630739,-96.7383079417002,0,Universal Protection Service LP,4.41,24351490.83,0,213.65
1012873,Turtle Creek Park (formerly Oak Lawn Park/ Robert E. Lee Park (Arlington Hall)) - Renovate historic WPA rest rooms,Neighborhood Park Facilities,14,2017 Bond Program,200000.0,180339.83,32.8086452932199,-96.8039991895651,0,Universal Protection Service LP,1.85,24351490.83,0,211.68
1012875,Tietze Park - Add Shade Structure at Playground,,14,2017 Bond Program,100000.0,38645.21,32.8234431465166,-96.7608174812941,0,Universal Protection Service LP,3.15,24351490.83,0,213.13
1012876,Munger Park - Add shade structure at playground VK86,,14,2017 Bond Program,100000.0,60391.11,32.8028058926024,-96.7637976920877,0,Universal Protection Service LP,1.99,24351490.83,0,212.58
1012877,VK87_Craddock Park - playground expansion,Playground Improvement,14,2017 Bond Program,200000.0,111396.0,32.8193213438116,-96.8160671441984,0,"Flatiron Dragados Constructors, Inc.",2.22,15832846.24,0,211.86
1012880,Central Square - playground replacement,Site Development,14,2017 Bond Program,220000.0,84317.93,32.7890681335777,-96.7843204063835,0,Universal Protection Service LP,1.64,24351490.83,0,211.75
1012881,FP Hall of State,Fair Park,99,2017 Bond Program,14410000.0,13962555.71,32.7807703597525,-96.7611472813211,0,"GTS Technology Solutions, Inc",2.15,19431158.73,0,212.49
1012882,FP MUSIC HALL,Fair Park,99,2017 Bond Program,4300000.0,3835196.55,32.7803902169776,-96.7658557895311,0,"GTS Technology Solutions, Inc",1.82,19431158.73,0,212.33
1012883,African American Museum,Fair Park,99,2017 Bond Program,2000000.0,2626361.56,32.7790696177685,-96.7644461777074,0,"GTS Technology Solutions, Inc",1.8,19431158.73,0,212.38
1012884,Texas Discovery Gardens,Fair Park,99,2017 Bond Program,300000.0,243237.0,32.7757642500167,-96.7601606572165,0,"GTS Technology Solutions, Inc",1.88,19431158.73,0,212.54
1012885,Food and Fiber Building,Fair Park,99,2017 Bond Program,1500000.0,340663.57,32.7816132587163,-96.7596979802213,0,"GTS Technology Solutions, Inc",2.31,19431158.73,0,212.55
1012886,Coliseum,Fair Park,99,2017 Bond Program,9500000.0,7559325.49,32.7791987369291,-96.7572570541684,0,"GTS Technology Solutions, Inc",2.32,19431158.73,0,212.64
1012887,Tower Building,Fair Park,99,2017 Bond Program,3500000.0,3559838.46,32.7794577356829,-96.7612494174456,0,"GTS Technology Solutions, Inc",2.04,19431158.73,0,212.49
1012888,Centennial Building,Fair Park,99,2017 Bond Program,4400000.0,6396506.61,32.7822461189108,-96.7634039734076,0,"GTS Technology Solutions, Inc",2.13,19431158.73,0,212.41
1012890,Aquarium Annex,Fair Park,99,2017 Bond Program,600000.0,535737.75,32.7769830109532,-96.7602621552466,0,"GTS Technology Solutions, Inc",1.95,19431158.73,0,212.53
1012891,Science Place 1 (Phase 1),Fair Park,99,2017 Bond Program,5110000.0,1756288.0,32.7771419281585,-96.7623386374671,0,"GTS Technology Solutions, Inc",1.8,19431158.73,0,212.45
1012892,Magnolia Lounge,Fair Park,07,2017 Bond Program,900000.0,506221.57,32.77935290704,-96.7637761822441,0,"GTS Technology Solutions, Inc",1.86,19431158.73,0,212.4
1012895,"Putting Green 6521,6629,6637,6729",Erosion Control,03,2017 Bond Program,800000.0,108908.1,32.667608781881,-96.8428947170234,1,DALLAS ZOO MANAGEMENT INC,9.34,22341228.84,0,215.28
1012897,Kiesthill Drive 3335,Erosion Control,03,2017 Bond Program,300000.0,40213.08,32.7034847395147,-96.8795593596644,1,DALLAS ZOO MANAGEMENT INC,8.27,22341228.84,0,214.23
1012898,Pentagon Parkway W.1122,Erosion Control,04,2017 Bond Program,480000.0,46053.17,32.6950314566309,-96.8409210238081,1,DALLAS ZOO MANAGEMENT INC,6.5,22341228.84,0,214.04
1012899,Urban 3100  Private Erosion Control,Flood Management,05,2017 Bond Program,250000.0,164331.5,32.7642319013663,-96.6954986311476,0,Good Earth Corporation,1.16,20074981.35,0,215.23
1012901,Oak Creek Circle 3504 & 3508 RL Voluntary Purchase,Flood Management,05,2017 Bond Program,170000.0,177684.54,32.7680377644552,-96.6937182614276,0,Good Earth Corporation,0.95,20074981.35,0,215.3
1012945,Rexford Drive @ Shorecrest Drive,Storm Drainage,13,2017 Bond Program,168000.0,363361.85,32.8589486056142,-96.8487612996722,0,"Flatiron Dragados Constructors, Inc.",3.87,15832846.24,0,213.04
1013015,Talbot Parkway 6760,Erosion Control,03,2017 Bond Program,365000.0,45820.15,32.6649235776656,-96.8532652743197,1,DALLAS ZOO MANAGEMENT INC,10.0,22341228.84,0,215.52
1013017,"El Cerrito Storm Drainage, 2470",Storm Drainage,07,2017 Bond Program,200000.0,416987.4,32.8002555855054,-96.7059813787771,0,Good Earth Corporation,4.23,20074981.35,0,214.93
1013038,Hughes Lane @ Kalani Place,Storm Drainage,11,2017 Bond Program,800000.0,1216403.1,32.9365597992629,-96.7980559180048,0,Trinity Alliance Ventures LLC,1.02,34272683.17,0,216.85
1013042,Country Brook Pond Improvements is Hall Branch,Storm Drainage,12,2017 Bond Program,110000.0,18300.5,33.0001147300894,-96.8354164882344,0,"JE Dunn-Russell, a joint venture",5.75,94630687.8,0,220.98
1013052,Oates Drive 1407,Erosion Control,09,2017 Bond Program,190000.0,348481.35,32.8205944496346,-96.6915846496198,0,Good Earth Corporation,5.98,20074981.35,0,215.94
1013053,"Riverhill Drive, 17418",Erosion Control,12,2017 Bond Program,188000.0,225152.9,32.9899892559023,-96.8249991084943,0,"JE Dunn-Russell, a joint venture",4.45,94630687.8,0,220.23
1013054,"Betty Jane, 10225",Erosion Control,13,2017 Bond Program,197000.0,400450.35,32.8856718732655,-96.8546411249497,0,"Satterfield & Pontikes Construction, Inc",5.66,24518222.33,0,214.07
1013055,"Brushy Creek Trail, 5719",Erosion Control,12,2017 Bond Program,315000.0,385421.6,33.0084315990087,-96.8108207497577,0,"JE Dunn-Russell, a joint venture",6.51,94630687.8,0,221.77
1013056,"Claren Court 7106, 7110, 7114",Erosion Control,12,2017 Bond Program,173000.0,234599.92,32.9916282360642,-96.7797883075958,0,"JE Dunn-Russell, a joint venture",5.87,94630687.8,0,220.93
1013057,"Brittania Way, 8470-8506, Erosion Control Pilot",Erosion Control,10,2017 Bond Program,270000.0,836242.0,32.8959063333639,-96.7251093558619,0,Talley Riggins Construction Group LLC,5.88,17234844.34,0,216.93
1013058,Stedman Cir 17309 & 17315,Erosion Control,12,2017 Bond Program,300000.0,38032.35,32.9879010822144,-96.7961793783469,0,"JE Dunn-Russell, a joint venture",4.69,94630687.8,0,220.37
1013059,"Nedra Way, 15821, 15827",Erosion Control,12,2017 Bond Program,145000.0,185989.7,32.9655022318351,-96.7940829032804,0,"JE Dunn-Russell, a joint venture",2.87,94630687.8,0,218.77
1013060,"Baymar Lane, 6201",Erosion Control,12,2017 Bond Program,200000.0,179111.98,32.9902918488463,-96.7976902762753,0,"JE Dunn-Russell, a joint venture",4.87,94630687.8,0,220.53
1013062,Meandering Way 16209,Storm Drainage,12,2017 Bond Program,74000.0,144955.34,32.9734732637467,-96.7784935355449,0,Trinity Alliance Ventures LLC,4.09,34272683.17,0,219.64
1013065,Joe's Creek - TXU ROW and 3900 Block Vinecrest,Erosion Control,13,2017 Bond Program,350000.0,249328.2,32.8999283536859,-96.8488891108663,0,"Satterfield & Pontikes Construction, Inc",5.0,24518222.33,0,214.67
1013066,Lake Cliff at Colorado - H&H Study,Storm Drainage,01,2017 Bond Program,59000.0,39785.0,32.7587278724259,-96.8177558461835,0,DALLAS ZOO MANAGEMENT INC,1.74,22341228.84,0,211.7
1013067,Kidd Springs - H&H Study,Storm Drainage,01,2017 Bond Program,89000.0,82529.75,32.7541325367801,-96.8341767184081,0,DALLAS ZOO MANAGEMENT INC,2.7,22341228.84,0,211.91
1013068,Wynnewood Village Drainage Improvements,Storm Drainage,01,2017 Bond Program,1727000.0,988723.45,32.7214120897078,-96.8330787740455,1,DALLAS ZOO MANAGEMENT INC,3.66,22341228.84,0,212.94
1013069,Chalkhill Branch - I30/Loop 12 iInterchange,Storm Drainage,06,2017 Bond Program,780000.0,53062.58,32.7647427590646,-96.9107000974331,0,OMEGA CONTRACTING LLC,4.19,25376409.41,0,213.21
1013071,Gifford-Roanoke Area Relief System - Phase II/Brookhollow Br,Storm Drainage,02,2017 Bond Program,1640000.0,62359.86,32.8345529929422,-96.860400483466,0,"Flatiron Dragados Constructors, Inc.",2.27,15832846.24,0,212.37
1013073,Kings Branch Culvert @ Georgia,Storm Drainage,04,2017 Bond Program,200000.0,423341.11,32.7250125185539,-96.809272366584,1,DALLAS ZOO MANAGEMENT INC,2.34,22341228.84,0,212.76
1013074,Kings Branch Culvert @ Edgemont,Storm Drainage,04,2017 Bond Program,173000.0,520010.48,32.7295330943923,-96.8088464202287,1,DALLAS ZOO MANAGEMENT INC,1.84,22341228.84,0,212.61
1013076,"Lively Lane, 3808",Storm Drainage,06,2017 Bond Program,80000.0,12321.1,32.8745763399467,-96.8513620519334,0,"Flatiron Dragados Constructors, Inc.",5.61,15832846.24,0,213.62
1013077,Kings Branch Culvert @ Denley,Storm Drainage,04,2017 Bond Program,480000.0,70419.46,32.7329872681459,-96.8055033374759,1,DALLAS ZOO MANAGEMENT INC,1.45,22341228.84,0,212.5
1013078,Kings Branch @ Genoa,Storm Drainage,04,2017 Bond Program,260000.0,904281.81,32.7314029370102,-96.8073652479512,1,DALLAS ZOO MANAGEMENT INC,1.62,22341228.84,0,212.55
1013080,Hearne @ Commerce,Storm Drainage,06,2017 Bond Program,246000.0,589412.81,32.7726790873303,-96.8502883981847,0,OMEGA CONTRACTING LLC,2.28,25376409.41,0,211.75
1013082,Fort Worth Avenue @ Vilbig,Storm Drainage,06,2017 Bond Program,200000.0,152025.0,32.7653570099889,-96.8479524128889,0,OMEGA CONTRACTING LLC,2.93,25376409.41,0,211.83
1013083,"Munger, 1300, 1301",Storm Drainage,"02,14",2017 Bond Program,80000.0,77358.18,32.8060100660825,-96.7694117829633,0,Universal Protection Service LP,1.49,24351490.83,0,212.44
1013084,Teakwood Elmridge Drainage Relief,Storm Drainage,11,2017 Bond Program,650000.0,876186.25,32.9349275524515,-96.7845227989672,0,Trinity Alliance Ventures LLC,0.37,34272683.17,0,217.02
1013085,"Royal Lane, 7012",Storm Drainage,11,2017 Bond Program,1050000.0,1614976.45,32.8947420988159,-96.7849863605896,0,Trinity Alliance Ventures LLC,4.75,34272683.17,0,215.08
1013087,"Royal Lane, 3162 (RL Area 7)",Storm Drainage,13,2017 Bond Program,220000.0,27700.46,32.8947053861831,-96.8723962184121,0,"Satterfield & Pontikes Construction, Inc",3.87,24518222.33,0,214.55
1013088,Sorcey Road @ White Ash,Storm Drainage,03,2017 Bond Program,65000.0,258843.78,32.6327660411981,-96.9491856406238,1,BAR CONSTRUCTORS INC ^,17.15,34543152.7,1,219.14
1013089,"Alderson, 3700",Storm Drainage,14,2017 Bond Program,1188000.0,190000.0,32.831519622543,-96.7550396372943,0,Universal Protection Service LP,4.17,24351490.83,0,213.54
1013090,Prairie Oak Drive 9321 (RL Area 33),Storm Drainage,05,2017 Bond Program,425000.0,961515.81,32.7157999511861,-96.6604656366522,1,Good Earth Corporation,6.11,20074981.35,0,217.41
1013091,Kings Branch Culvert @ Woodin,Storm Drainage,04,2017 Bond Program,212000.0,32606.93,32.7227366244732,-96.8088403553988,1,DALLAS ZOO MANAGEMENT INC,2.59,22341228.84,0,212.85
1013092,"Homer Street, 3215",Storm Drainage,14,2017 Bond Program,141000.0,1164029.15,32.8270202478836,-96.7823399683178,0,Universal Protection Service LP,2.59,24351490.83,0,212.6
1013093,Kings Branch Culvert @ Stella,Storm Drainage,04,2017 Bond Program,190000.0,863271.7,32.7277420802196,-96.8091063906211,1,DALLAS ZOO MANAGEMENT INC,2.04,22341228.84,0,212.67
1013096,"Highland Road, 2447",Erosion Control,05,2017 Bond Program,195000.0,476232.38,32.7990366439928,-96.7097682228509,0,Good Earth Corporation,4.3,20074981.35,0,214.74
1013097,Kings Branch Culvert @ Louisiana,Storm Drainage,04,2017 Bond Program,370000.0,38702.44,32.7239227255458,-96.8090210288174,1,DALLAS ZOO MANAGEMENT INC,2.46,22341228.84,0,212.8
1013099,Loganwood 3602,Storm Drainage,05,2017 Bond Program,256000.0,1366501.88,32.7691724176527,-96.6918966582085,0,Good Earth Corporation,0.81,20074981.35,0,215.39
1013100,Prairie Creek Channel & Bridge Improvement @ 175,Storm Drainage,05,2017 Bond Program,1217000.0,72130.74,32.7056030455359,-96.6695741363374,1,Good Earth Corporation,6.97,20074981.35,0,217.16
1013101,Hatfield Branch @ Seagoville Channel improvements,Storm Drainage,05,2017 Bond Program,487000.0,400298.16,32.7094952808741,-96.660116307541,1,"MUNIZ CONSTRUCTION, INC. ^",6.64,22479352.36,1,217.54
1013102,Lake June @ St. Augustine,Storm Drainage,05,2017 Bond Program,721000.0,262324.38,32.7361919510919,-96.6569537626423,1,Good Earth Corporation,4.25,20074981.35,0,217.32
1013103,Abshire Lane,Storm Drainage,07,2017 Bond Program,945000.0,607312.47,32.809974203565,-96.6821261670605,0,Good Earth Corporation,4.76,20074981.35,0,216.21
1013104,Milverton @ Palisade,Storm Drainage,05,2017 Bond Program,870000.0,1586692.62,32.7465654801617,-96.671565937996,0,Good Earth Corporation,2.56,20074981.35,0,216.48
1013105,Nandina - Pine Trail Area,Storm Drainage,08,2017 Bond Program,910000.0,173560.76,32.660684032209,-96.7724029931745,1,Estrada Concrete Company LLC,6.56,160453200.6,1,215.58
1013106,"Hollow Ridge, 4804",Storm Drainage,07,2017 Bond Program,350000.0,452512.14,32.7814313155541,-96.7103627458226,0,Good Earth Corporation,2.96,20074981.35,0,214.57
1013107,Cypress Branch @ Jennie Lee,Storm Drainage,07,2017 Bond Program,183000.0,936519.51,32.7564002849076,-96.6636499005078,0,Good Earth Corporation,2.22,20074981.35,0,216.83
1013108,Pruitt Branch Tributary Culvert Imprv @ Kingsfield,Storm Drainage,08,2017 Bond Program,420000.0,312129.37,32.7046561080816,-96.6767319302808,1,Good Earth Corporation,6.98,20074981.35,0,216.85
1013109,Greenspan - Kirnwood Area,Storm Drainage,08,2017 Bond Program,525000.0,2075742.55,32.6536004679317,-96.8310790648331,1,BAR CONSTRUCTORS INC ^,8.81,34543152.7,1,215.86
1013110,Morning Dew Circle 3844 (RL Area 39),Storm Drainage,04,2017 Bond Program,135000.0,206153.63,32.6965385772842,-96.8331766137535,1,DALLAS ZOO MANAGEMENT INC,6.02,22341228.84,0,213.91
1013112,Creek Bend Road 7028,Storm Drainage,12,2017 Bond Program,82000.0,8345.72,32.9964241668781,-96.7917160849107,0,"JE Dunn-Russell, a joint venture",5.73,94630687.8,0,221.08
1013115,Flag Pole Hill Park - Playground Replacement (Supplemental funding),Playground Improvement,10,2017 Bond Program,135000.0,139380.0,32.8623848074053,-96.7231243645031,0,Universal Protection Service LP,8.72,24351490.83,0,215.7
1013117,West Dallas Mutli-Purpose Center,City Facilities,06,2017 Bond Program,0.0,1924543.46,32.7774793806147,-96.8602747886673,0,OMEGA CONTRACTING LLC,1.2,25376409.41,0,211.85
1013121,Martin Luther King Jr. Center â€“ Medical,City Facilities,07,2017 Bond Program,0.0,299067.0,32.7698665881675,-96.7656412029137,0,"GTS Technology Solutions, Inc",1.15,19431158.73,0,212.38
1013122,Red Bird Mall Redevelopment-Mayor,Economic Development,08,2017 Bond Program,0.0,2500000.0,32.6594218357601,-96.8773488363756,1,DALLAS ZOO MANAGEMENT INC,11.66,22341228.84,0,216.13
1013124,Red Bird Mall Redevelopment-CD03,Economic Development,03,2017 Bond Program,0.0,3000000.0,32.6594218357601,-96.8773488363756,1,DALLAS ZOO MANAGEMENT INC,11.66,22341228.84,0,216.13
1013125,Red Bird Mall Redevelopment-CD08,Economic Development,08,2017 Bond Program,0.0,4131414.0,32.6594218357601,-96.8773488363756,1,DALLAS ZOO MANAGEMENT INC,11.66,22341228.84,0,216.13
1013127,Hillcrest Village Shopping Center Redevelopment-CD12,Economic Development,12,2017 Bond Program,0.0,300000.0,32.9628936530295,-96.7872152970547,0,Trinity Alliance Ventures LLC,2.83,34272683.17,0,218.72
1013134,Clearbrook Lane 10500 Blk,Erosion Control,09,2017 Bond Program,150000.0,19863.81,32.8538654976093,-96.6999975881165,0,Universal Protection Service LP,9.71,24351490.83,0,216.4
1013137,Wynnewood Village Drainage Improvements-CD01,Economic Development,01,2017 Bond Program,0.0,1304463.0,32.7214120897078,-96.8330787740455,1,DALLAS ZOO MANAGEMENT INC,3.66,22341228.84,0,212.94
1013142,"Hillside Drive, 3604",Erosion Control,09,2017 Bond Program,150000.0,20649.25,32.8309425776229,-96.7497271656222,0,Universal Protection Service LP,4.48,24351490.83,0,213.71
1013143,"Meadowcliff 10720, 10726",Erosion Control,10,2017 Bond Program,853000.0,117746.25,32.870310268523,-96.6975683013019,0,Talley Riggins Construction Group LLC,8.47,17234844.34,0,217.06
1013144,Bonnie View over Five Mile Creek,Erosion Control,08,2017 Bond Program,645000.0,411403.5,32.6829441221834,-96.7676791742268,1,Estrada Concrete Company LLC,7.45,160453200.6,1,214.72
1013145,El Cerrito 2420 2460 2522,Erosion Control,07,2017 Bond Program,528000.0,80195.0,32.7997651781565,-96.7063831931907,0,Good Earth Corporation,4.2,20074981.35,0,214.9
1013146,Critical Bridges- Maple Avenue Bridge over Turtle Creek Bridge Repair,Bridge Repair and Modification,"14,02",2017 Bond Program,0.0,65836.38,32.8010809998632,-96.8108249997364,0,"Perkins + Will, Inc.",1.33,46477520.769999996,0,211.44
1013147,Critical Bridges- Second Avenue over White Rock Creek Bridge Repair,Bridge Repair and Modification,05,2017 Bond Program,0.0,469859.7,32.7509139148198,-96.7327991066547,0,"GTS Technology Solutions, Inc",4.57,19431158.73,0,213.77
1013148,Critical Bridges- Marsh Lane over Furneaux Creek Bridge Repair,Bridge Repair and Modification,12,2017 Bond Program,0.0,11988.85,33.0060969995836,-96.8572810002215,0,"JE Dunn-Russell, a joint venture",7.16,94630687.8,0,221.45
1013149,Critical Bridges- Camp Wisdom Road over Ricketts Creek Bridge Repair,Bridge Repair and Modification,"03,08",2017 Bond Program,0.0,51881.5,32.662392000109,-96.8141809998368,1,BAR CONSTRUCTORS INC ^,8.79,34543152.7,1,215.36
1013150,Critical Bridges- Marsalis Avenue Bridge Repair over Cedar Creek/Dallas Zoo Bridge Repair,Bridge Repair and Modification,04,2017 Bond Program,0.0,17117.97,32.7402959532423,-96.8139819285791,1,DALLAS ZOO MANAGEMENT INC,0.91,22341228.84,0,212.23
1013151,Critical Bridges- Marsalis Avenue Bridge over Five Mile Creek,Intergovernmental Partnership Projects,"03,08",2017 Bond Program,0.0,201937.56,32.6871686168638,-96.8144609197275,1,DALLAS ZOO MANAGEMENT INC,6.58,22341228.84,0,214.25
1013194,Fire Station #8 ,Fire Department Facilities,02,2017 Bond Program,104000.0,94922.65,32.8102383229687,-96.7765094049784,0,Universal Protection Service LP,1.08,24351490.83,0,212.31
1013197,Fire Station #12.,,03,2017 Bond Program,83000.0,63989.95,32.6423357135122,-96.9530947183751,1,OMEGA CONTRACTING LLC,17.4,25376409.41,0,218.78
1013200,Wheatland Park- Football Field,,08,2017 Bond Program,0.0,2379622.27,32.6460283722806,-96.8307991098581,1,BAR CONSTRUCTORS INC ^,8.15,34543152.7,1,216.25
1015990,Hensley Field Reuse and Redevelopment Master Plan,,TBD,2017 Bond Program,0.0,598236.42,32.7439254592874,-96.9626056076178,1,OMEGA CONTRACTING LLC,9.57,25376409.41,0,215.3
1016233,The St. Jude Center-Park Central Project,,11,2017 Bond Program,0.0,3300000.0,32.9223483200819,-96.7679677115862,0,Trinity Alliance Ventures LLC,2.45,34272683.17,0,216.78
